,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2022-10-18,AWAY,PHI,117,BOS,126,LOSS,40,80,0.5,13,34,0.382,24,28,0.857,4,27,31,16,8,3,14,25,46,82,0.561,12,35,0.343,22,28,0.786,6,30,36,24,8,3,11,24
1,2023,2022-10-18,HOME,BOS,126,PHI,117,WIN,46,82,0.561,12,35,0.343,22,28,0.786,6,30,36,24,8,3,11,24,40,80,0.5,13,34,0.382,24,28,0.857,4,27,31,16,8,3,14,25
2,2023,2022-10-18,AWAY,LAL,109,GSW,123,LOSS,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,22,18,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23
3,2023,2022-10-18,HOME,GSW,123,LAL,109,WIN,45,99,0.455,16,45,0.356,17,23,0.739,11,37,48,31,11,4,18,23,40,94,0.426,10,40,0.25,19,25,0.76,9,39,48,23,12,4,22,18
4,2023,2022-10-19,AWAY,ORL,109,DET,113,LOSS,42,86,0.488,11,30,0.367,14,19,0.737,10,38,48,21,5,5,18,24,40,94,0.426,14,38,0.368,19,24,0.792,12,29,41,31,11,4,13,21
5,2023,2022-10-19,HOME,DET,113,ORL,109,WIN,40,94,0.426,14,38,0.368,19,24,0.792,12,29,41,31,11,4,13,21,42,86,0.488,11,30,0.367,14,19,0.737,10,38,48,21,5,5,18,24
6,2023,2022-10-19,AWAY,WAS,114,IND,107,WIN,42,92,0.457,11,31,0.355,19,24,0.792,14,39,53,21,5,10,17,19,39,97,0.402,15,42,0.357,14,21,0.667,12,30,42,21,7,5,15,20
7,2023,2022-10-19,HOME,IND,107,WAS,114,LOSS,39,97,0.402,15,42,0.357,14,21,0.667,12,30,42,21,7,5,15,20,42,92,0.457,11,31,0.355,19,24,0.792,14,39,53,21,5,10,17,19
8,2023,2022-10-19,AWAY,HOU,107,ATL,117,LOSS,42,98,0.429,9,35,0.257,14,15,0.933,15,39,54,25,4,3,16,20,45,90,0.5,7,25,0.28,20,24,0.833,4,34,38,30,12,5,9,18
9,2023,2022-10-19,HOME,ATL,117,HOU,107,WIN,45,90,0.5,7,25,0.28,20,24,0.833,4,34,38,30,12,5,9,18,42,98,0.429,9,35,0.257,14,15,0.933,15,39,54,25,4,3,16,20
