,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2022-10-18,AWAY,PHI,117,BOS,126,LOSS,40,80,.500,13,34,.382,24,28,.857,4,27,31,16,8,3,14,25,46,82,.561,12,35,.343,22,28,.786,6,30,36,24,8,3,11,24
0,2023,2022-10-18,HOME,BOS,126,PHI,117,WIN,46,82,.561,12,35,.343,22,28,.786,6,30,36,24,8,3,11,24,40,80,.500,13,34,.382,24,28,.857,4,27,31,16,8,3,14,25
0,2023,2022-10-18,AWAY,LAL,109,GSW,123,LOSS,40,94,.426,10,40,.250,19,25,.760,9,39,48,23,12,4,22,18,45,99,.455,16,45,.356,17,23,.739,11,37,48,31,11,4,18,23
0,2023,2022-10-18,HOME,GSW,123,LAL,109,WIN,45,99,.455,16,45,.356,17,23,.739,11,37,48,31,11,4,18,23,40,94,.426,10,40,.250,19,25,.760,9,39,48,23,12,4,22,18
0,2023,2022-10-19,AWAY,ORL,109,DET,113,LOSS,42,86,.488,11,30,.367,14,19,.737,10,38,48,21,5,5,18,24,40,94,.426,14,38,.368,19,24,.792,12,29,41,31,11,4,13,21
0,2023,2022-10-19,HOME,DET,113,ORL,109,WIN,40,94,.426,14,38,.368,19,24,.792,12,29,41,31,11,4,13,21,42,86,.488,11,30,.367,14,19,.737,10,38,48,21,5,5,18,24
0,2023,2022-10-19,AWAY,WAS,114,IND,107,WIN,42,92,.457,11,31,.355,19,24,.792,14,39,53,21,5,10,17,19,39,97,.402,15,42,.357,14,21,.667,12,30,42,21,7,5,15,20
0,2023,2022-10-19,HOME,IND,107,WAS,114,LOSS,39,97,.402,15,42,.357,14,21,.667,12,30,42,21,7,5,15,20,42,92,.457,11,31,.355,19,24,.792,14,39,53,21,5,10,17,19
0,2023,2022-10-19,AWAY,HOU,107,ATL,117,LOSS,42,98,.429,9,35,.257,14,15,.933,15,39,54,25,4,3,16,20,45,90,.500,7,25,.280,20,24,.833,4,34,38,30,12,5,9,18
0,2023,2022-10-19,HOME,ATL,117,HOU,107,WIN,45,90,.500,7,25,.280,20,24,.833,4,34,38,30,12,5,9,18,42,98,.429,9,35,.257,14,15,.933,15,39,54,25,4,3,16,20
0,2023,2022-10-19,AWAY,NOP,130,BRK,108,WIN,50,102,.490,12,26,.462,18,25,.720,21,40,61,31,9,4,13,21,40,89,.449,10,33,.303,18,24,.750,9,30,39,22,10,10,16,25
0,2023,2022-10-19,HOME,BRK,108,NOP,130,LOSS,40,89,.449,10,33,.303,18,24,.750,9,30,39,22,10,10,16,25,50,102,.490,12,26,.462,18,25,.720,21,40,61,31,9,4,13,21
0,2023,2022-10-19,AWAY,NYK,112,MEM,115,LOSS,44,109,.404,9,37,.243,15,18,.833,18,36,54,28,7,5,12,26,42,108,.389,17,50,.340,14,23,.609,20,44,64,27,6,7,14,17
0,2023,2022-10-19,HOME,MEM,115,NYK,112,WIN,42,108,.389,17,50,.340,14,23,.609,20,44,64,27,6,7,14,17,44,109,.404,9,37,.243,15,18,.833,18,36,54,28,7,5,12,26
0,2023,2022-10-19,AWAY,CHI,116,MIA,108,WIN,41,93,.441,13,36,.361,21,28,.750,12,34,46,23,12,6,15,26,37,80,.463,12,28,.429,22,28,.786,8,38,46,21,6,2,19,24
0,2023,2022-10-19,HOME,MIA,108,CHI,116,LOSS,37,80,.463,12,28,.429,22,28,.786,8,38,46,21,6,2,19,24,41,93,.441,13,36,.361,21,28,.750,12,34,46,23,12,6,15,26
0,2023,2022-10-19,AWAY,CLE,105,TOR,108,LOSS,38,77,.494,10,28,.357,19,23,.826,6,32,38,25,5,5,17,21,36,86,.419,13,30,.433,23,32,.719,12,29,41,19,15,4,13,23
0,2023,2022-10-19,HOME,TOR,108,CLE,105,WIN,36,86,.419,13,30,.433,23,32,.719,12,29,41,19,15,4,13,23,38,77,.494,10,28,.357,19,23,.826,6,32,38,25,5,5,17,21
0,2023,2022-10-19,AWAY,OKC,108,MIN,115,LOSS,38,99,.384,14,45,.311,18,22,.818,16,41,57,22,6,6,14,26,39,94,.415,10,38,.263,27,33,.818,14,41,55,25,6,5,14,21
0,2023,2022-10-19,HOME,MIN,115,OKC,108,WIN,39,94,.415,10,38,.263,27,33,.818,14,41,55,25,6,5,14,21,38,99,.384,14,45,.311,18,22,.818,16,41,57,22,6,6,14,26
