,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-01-01,AWAY,MEM,108,CHO,93,WIN,43,90,.478,14,39,.359,8,10,.800,10,38,48,34,10,6,17,18,35,86,.407,9,31,.290,14,21,.667,10,32,42,23,9,4,19,15
0,2021,2021-01-01,HOME,CHO,93,MEM,108,LOSS,35,86,.407,9,31,.290,14,21,.667,10,32,42,23,9,4,19,15,43,90,.478,14,39,.359,8,10,.800,10,38,48,34,10,6,17,18
0,2021,2021-01-01,AWAY,MIA,83,DAL,93,LOSS,29,78,.372,7,33,.212,18,25,.720,5,36,41,20,10,2,16,24,32,78,.410,12,37,.324,17,23,.739,4,45,49,18,9,3,17,25
0,2021,2021-01-01,HOME,DAL,93,MIA,83,WIN,32,78,.410,12,37,.324,17,23,.739,4,45,49,18,9,3,17,25,29,78,.372,7,33,.212,18,25,.720,5,36,41,20,10,2,16,24
0,2021,2021-01-01,AWAY,BOS,93,DET,96,LOSS,39,83,.470,8,31,.258,7,14,.500,7,37,44,20,12,11,21,20,36,88,.409,11,34,.324,13,20,.650,12,36,48,18,9,2,20,16
0,2021,2021-01-01,HOME,DET,96,BOS,93,WIN,36,88,.409,11,34,.324,13,20,.650,12,36,48,18,9,2,20,16,39,83,.470,8,31,.258,7,14,.500,7,37,44,20,12,11,21,20
0,2021,2021-01-01,AWAY,ATL,114,BRK,96,WIN,43,93,.462,16,39,.410,12,14,.857,10,38,48,24,8,3,11,20,35,86,.407,7,37,.189,19,23,.826,10,35,45,19,6,6,15,16
0,2021,2021-01-01,HOME,BRK,96,ATL,114,LOSS,35,86,.407,7,37,.189,19,23,.826,10,35,45,19,6,6,15,16,43,93,.462,16,39,.410,12,14,.857,10,38,48,24,8,3,11,20
0,2021,2021-01-01,AWAY,CHI,96,MIL,126,LOSS,38,87,.437,6,26,.231,14,20,.700,6,36,42,18,10,6,21,21,42,85,.494,22,45,.489,20,30,.667,5,39,44,27,16,6,17,19
0,2021,2021-01-01,HOME,MIL,126,CHI,96,WIN,42,85,.494,22,45,.489,20,30,.667,5,39,44,27,16,6,17,19,38,87,.437,6,26,.231,14,20,.700,6,36,42,18,10,6,21,21
