,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2024,2023-12-01,AWAY,WAS,125,ORL,130,LOSS,45,89,.506,13,28,.464,22,31,.710,8,32,40,25,8,5,14,29,46,89,.517,12,31,.387,26,33,.788,10,34,44,35,6,8,15,23
0,2024,2023-12-01,HOME,ORL,130,WAS,125,WIN,46,89,.517,12,31,.387,26,33,.788,10,34,44,35,6,8,15,23,45,89,.506,13,28,.464,22,31,.710,8,32,40,25,8,5,14,29
0,2024,2023-12-01,AWAY,PHI,119,BOS,125,LOSS,43,94,.457,16,35,.457,17,23,.739,15,27,42,16,16,5,16,24,39,77,.506,16,33,.485,31,36,.861,10,36,46,25,10,8,20,18
0,2024,2023-12-01,HOME,BOS,125,PHI,119,WIN,39,77,.506,16,33,.485,31,36,.861,10,36,46,25,10,8,20,18,43,94,.457,16,35,.457,17,23,.739,15,27,42,16,16,5,16,24
0,2024,2023-12-01,AWAY,MEM,108,DAL,94,WIN,44,90,.489,11,34,.324,9,11,.818,13,39,52,27,8,12,15,23,34,92,.370,12,39,.308,14,21,.667,13,29,42,27,9,5,12,13
0,2024,2023-12-01,HOME,DAL,94,MEM,108,LOSS,34,92,.370,12,39,.308,14,21,.667,13,29,42,27,9,5,12,13,44,90,.489,11,34,.324,9,11,.818,13,39,52,27,8,12,15,23
0,2024,2023-12-01,AWAY,NYK,119,TOR,106,WIN,45,90,.500,16,36,.444,13,16,.813,11,32,43,30,6,3,13,15,44,100,.440,6,32,.188,12,17,.706,19,29,48,32,7,6,12,19
0,2024,2023-12-01,HOME,TOR,106,NYK,119,LOSS,44,100,.440,6,32,.188,12,17,.706,19,29,48,32,7,6,12,19,45,90,.500,16,36,.444,13,16,.813,11,32,43,30,6,3,13,15
0,2024,2023-12-01,AWAY,SAS,106,NOP,121,LOSS,38,83,.458,16,39,.410,14,17,.824,8,31,39,28,5,5,20,21,42,85,.494,10,31,.323,27,29,.931,10,32,42,26,8,6,12,15
0,2024,2023-12-01,HOME,NOP,121,SAS,106,WIN,42,85,.494,10,31,.323,27,29,.931,10,32,42,26,8,6,12,15,38,83,.458,16,39,.410,14,17,.824,8,31,39,28,5,5,20,21
