,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2024,2024-02-01,AWAY,LAL,114,BOS,105,WIN,38,94,.404,19,36,.528,19,26,.731,15,37,52,30,11,2,7,8,41,97,.423,16,48,.333,7,7,1.000,14,40,54,30,4,12,15,19
0,2024,2024-02-01,HOME,BOS,105,LAL,114,LOSS,41,97,.423,16,48,.333,7,7,1.000,14,40,54,30,4,12,15,19,38,94,.404,19,36,.528,19,26,.731,15,37,52,30,11,2,7,8
0,2024,2024-02-01,AWAY,IND,105,NYK,109,LOSS,42,93,.452,13,33,.394,8,13,.615,9,35,44,21,9,9,13,25,41,103,.398,8,38,.211,19,25,.760,24,36,60,15,8,7,10,14
0,2024,2024-02-01,HOME,NYK,109,IND,105,WIN,41,103,.398,8,38,.211,19,25,.760,24,36,60,15,8,7,10,14,42,93,.452,13,33,.394,8,13,.615,9,35,44,21,9,9,13,25
0,2024,2024-02-01,AWAY,CLE,108,MEM,101,WIN,41,86,.477,14,35,.400,12,18,.667,10,38,48,26,6,8,14,16,37,90,.411,12,38,.316,15,17,.882,7,36,43,25,9,12,13,19
0,2024,2024-02-01,HOME,MEM,101,CLE,108,LOSS,37,90,.411,12,38,.316,15,17,.882,7,36,43,25,9,12,13,19,41,86,.477,14,35,.400,12,18,.667,10,38,48,26,6,8,14,16
0,2024,2024-02-01,AWAY,PHI,127,UTA,124,WIN,47,94,.500,14,32,.438,19,21,.905,10,30,40,27,6,11,5,22,45,87,.517,12,36,.333,22,25,.880,10,33,43,36,3,9,11,15
0,2024,2024-02-01,HOME,UTA,124,PHI,127,LOSS,45,87,.517,12,36,.333,22,25,.880,10,33,43,36,3,9,11,15,47,94,.500,14,32,.438,19,21,.905,10,30,40,27,6,11,5,22
0,2024,2024-02-02,AWAY,LAC,136,DET,125,WIN,53,89,.596,14,29,.483,16,19,.842,7,29,36,31,12,5,11,21,45,89,.506,17,40,.425,18,24,.750,13,25,38,28,5,3,17,18
0,2024,2024-02-02,HOME,DET,125,LAC,136,LOSS,45,89,.506,17,40,.425,18,24,.750,13,25,38,28,5,3,17,18,53,89,.596,14,29,.483,16,19,.842,7,29,36,31,12,5,11,21
0,2024,2024-02-02,AWAY,MIA,110,WAS,102,WIN,38,88,.432,7,31,.226,27,35,.771,14,45,59,24,4,1,12,18,37,90,.411,11,42,.262,17,21,.810,6,37,43,28,5,4,9,25
0,2024,2024-02-02,HOME,WAS,102,MIA,110,LOSS,37,90,.411,11,42,.262,17,21,.810,6,37,43,28,5,4,9,25,38,88,.432,7,31,.226,27,35,.771,14,45,59,24,4,1,12,18
0,2024,2024-02-02,AWAY,PHO,120,ATL,129,LOSS,47,88,.534,14,37,.378,12,14,.857,8,30,38,31,6,5,17,17,49,95,.516,17,44,.386,14,18,.778,12,31,43,29,7,4,10,13
0,2024,2024-02-02,HOME,ATL,129,PHO,120,WIN,49,95,.516,17,44,.386,14,18,.778,12,31,43,29,7,4,10,13,47,88,.534,14,37,.378,12,14,.857,8,30,38,31,6,5,17,17
0,2024,2024-02-02,AWAY,SAC,133,IND,122,WIN,51,90,.567,13,34,.382,18,28,.643,9,29,38,26,15,3,17,17,46,85,.541,10,29,.345,20,24,.833,8,31,39,23,13,3,22,20
0,2024,2024-02-02,HOME,IND,122,SAC,133,LOSS,46,85,.541,10,29,.345,20,24,.833,8,31,39,23,13,3,22,20,51,90,.567,13,34,.382,18,28,.643,9,29,38,26,15,3,17,17
0,2024,2024-02-02,AWAY,TOR,106,HOU,135,LOSS,40,91,.440,11,33,.333,15,20,.750,8,29,37,17,11,5,14,18,55,93,.591,11,31,.355,14,17,.824,7,42,49,30,9,3,15,20
0,2024,2024-02-02,HOME,HOU,135,TOR,106,WIN,55,93,.591,11,31,.355,14,17,.824,7,42,49,30,9,3,15,20,40,91,.440,11,33,.333,15,20,.750,8,29,37,17,11,5,14,18
0,2024,2024-02-02,AWAY,GSW,121,MEM,101,WIN,46,83,.554,11,29,.379,18,22,.818,6,40,46,32,7,8,14,17,35,87,.402,14,46,.304,17,24,.708,9,28,37,30,7,4,14,20
0,2024,2024-02-02,HOME,MEM,101,GSW,121,LOSS,35,87,.402,14,46,.304,17,24,.708,9,28,37,30,7,4,14,20,46,83,.554,11,29,.379,18,22,.818,6,40,46,32,7,8,14,17
0,2024,2024-02-02,AWAY,ORL,108,MIN,106,WIN,39,85,.459,9,25,.360,21,26,.808,10,32,42,24,11,4,15,17,38,82,.463,12,38,.316,18,20,.900,6,32,38,24,8,5,17,20
0,2024,2024-02-02,HOME,MIN,106,ORL,108,LOSS,38,82,.463,12,38,.316,18,20,.900,6,32,38,24,8,5,17,20,39,85,.459,9,25,.360,21,26,.808,10,32,42,24,11,4,15,17
0,2024,2024-02-02,AWAY,CHO,106,OKC,126,LOSS,41,92,.446,14,31,.452,10,14,.714,7,28,35,22,12,4,14,21,44,75,.587,17,36,.472,21,27,.778,3,41,44,31,10,10,19,17
0,2024,2024-02-02,HOME,OKC,126,CHO,106,WIN,44,75,.587,17,36,.472,21,27,.778,3,41,44,31,10,10,19,17,41,92,.446,14,31,.452,10,14,.714,7,28,35,22,12,4,14,21
0,2024,2024-02-02,AWAY,NOP,114,SAS,113,WIN,46,95,.484,7,26,.269,15,21,.714,13,26,39,29,14,3,9,17,46,96,.479,10,39,.256,11,18,.611,18,37,55,35,6,10,18,16
