,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-04-01,AWAY,PHI,114,CLE,94,WIN,40,93,.430,15,37,.405,19,25,.760,12,43,55,27,11,8,10,19,34,80,.425,10,35,.286,16,21,.762,4,36,40,26,5,3,18,24
0,2021,2021-04-01,HOME,CLE,94,PHI,114,LOSS,34,80,.425,10,35,.286,16,21,.762,4,36,40,26,5,3,18,24,40,93,.430,15,37,.405,19,25,.760,12,43,55,27,11,8,10,19
0,2021,2021-04-01,AWAY,WAS,91,DET,120,LOSS,40,85,.471,5,19,.263,6,19,.316,4,36,40,25,6,6,15,21,45,94,.479,12,29,.414,18,22,.818,10,38,48,31,8,5,13,18
0,2021,2021-04-01,HOME,DET,120,WAS,91,WIN,45,94,.479,12,29,.414,18,22,.818,10,38,48,31,8,5,13,18,40,85,.471,5,19,.263,6,19,.316,4,36,40,25,6,6,15,21
0,2021,2021-04-01,AWAY,CHO,89,BRK,111,LOSS,30,86,.349,13,38,.342,16,19,.842,11,32,43,22,11,5,12,9,44,91,.484,20,45,.444,3,4,.750,13,43,56,34,8,5,15,18
0,2021,2021-04-01,HOME,BRK,111,CHO,89,WIN,44,91,.484,20,45,.444,3,4,.750,13,43,56,34,8,5,15,18,30,86,.349,13,38,.342,16,19,.842,11,32,43,22,11,5,12,9
0,2021,2021-04-01,AWAY,GSW,109,MIA,116,LOSS,36,82,.439,15,37,.405,22,25,.880,12,34,46,23,7,3,20,26,39,82,.476,13,39,.333,25,30,.833,5,32,37,30,10,6,12,22
0,2021,2021-04-01,HOME,MIA,116,GSW,109,WIN,39,82,.476,13,39,.333,25,30,.833,5,32,37,30,10,6,12,22,36,82,.439,15,37,.405,22,25,.880,12,34,46,23,7,3,20,26
0,2021,2021-04-01,AWAY,ORL,115,NOP,110,WIN,45,106,.425,5,25,.200,20,23,.870,12,36,48,20,17,5,11,20,41,93,.441,12,29,.414,16,19,.842,12,43,55,26,7,7,25,23
0,2021,2021-04-01,HOME,NOP,110,ORL,115,LOSS,41,93,.441,12,29,.414,16,19,.842,12,43,55,26,7,7,25,23,45,106,.425,5,25,.200,20,23,.870,12,36,48,20,17,5,11,20
