,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2022-04-01,AWAY,TOR,102,ORL,89,WIN,36,86,.419,13,42,.310,17,20,.850,10,31,41,21,13,3,10,14,34,79,.430,11,35,.314,10,11,.909,9,36,45,24,6,4,22,14
0,2022,2022-04-01,HOME,ORL,89,TOR,102,LOSS,34,79,.430,11,35,.314,10,11,.909,9,36,45,24,6,4,22,14,36,86,.419,13,42,.310,17,20,.850,10,31,41,21,13,3,10,14
0,2022,2022-04-01,AWAY,DAL,103,WAS,135,LOSS,34,78,.436,11,38,.289,24,26,.923,5,31,36,14,3,3,13,16,49,90,.544,17,33,.515,20,22,.909,8,37,45,33,7,4,9,19
0,2022,2022-04-01,HOME,WAS,135,DAL,103,WIN,49,90,.544,17,33,.515,20,22,.909,8,37,45,33,7,4,9,19,34,78,.436,11,38,.289,24,26,.923,5,31,36,14,3,3,13,16
0,2022,2022-04-01,AWAY,IND,123,BOS,128,LOSS,42,81,.519,17,36,.472,22,23,.957,8,22,30,25,9,3,16,30,45,83,.542,12,33,.364,26,28,.929,11,29,40,29,7,4,16,19
0,2022,2022-04-01,HOME,BOS,128,IND,123,WIN,45,83,.542,12,33,.364,26,28,.929,11,29,40,29,7,4,16,19,42,81,.519,17,36,.472,22,23,.957,8,22,30,25,9,3,16,30
0,2022,2022-04-01,AWAY,SAC,122,HOU,117,WIN,42,81,.519,12,28,.429,26,34,.765,8,39,47,29,6,11,13,19,41,97,.423,17,45,.378,18,26,.692,15,30,45,26,9,7,11,25
0,2022,2022-04-01,HOME,HOU,117,SAC,122,LOSS,41,97,.423,17,45,.378,18,26,.692,15,30,45,26,9,7,11,25,42,81,.519,12,28,.429,26,34,.765,8,39,47,29,6,11,13,19
0,2022,2022-04-01,AWAY,PHO,114,MEM,122,LOSS,47,86,.547,10,27,.370,10,17,.588,2,37,39,27,8,4,20,25,46,102,.451,7,24,.292,23,28,.821,16,32,48,30,7,2,11,18
0,2022,2022-04-01,HOME,MEM,122,PHO,114,WIN,46,102,.451,7,24,.292,23,28,.821,16,32,48,30,7,2,11,18,47,86,.547,10,27,.370,10,17,.588,2,37,39,27,8,4,20,25
