,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2024,2024-05-01,AWAY,MIA,84,BOS,118,LOSS,36,87,.414,3,29,.103,9,10,.900,2,27,29,20,4,0,6,17,42,77,.545,16,40,.400,18,27,.667,8,48,56,23,5,3,15,15
0,2024,2024-05-01,HOME,BOS,118,MIA,84,WIN,42,77,.545,16,40,.400,18,27,.667,8,48,56,23,5,3,15,15,36,87,.414,3,29,.103,9,10,.900,2,27,29,20,4,0,6,17
0,2024,2024-05-01,AWAY,DAL,123,LAC,93,WIN,47,87,.540,14,39,.359,15,20,.750,9,31,40,27,5,6,10,22,33,87,.379,9,35,.257,18,21,.857,14,31,45,18,4,0,15,19
0,2024,2024-05-01,HOME,LAC,93,DAL,123,LOSS,33,87,.379,9,35,.257,18,21,.857,14,31,45,18,4,0,15,19,47,87,.540,14,39,.359,15,20,.750,9,31,40,27,5,6,10,22
0,2024,2024-05-02,AWAY,MIL,98,IND,120,LOSS,35,83,.422,7,27,.259,21,32,.656,15,25,40,19,4,0,12,18,46,85,.541,13,40,.325,15,17,.882,7,37,44,33,7,3,11,26
0,2024,2024-05-02,HOME,IND,120,MIL,98,WIN,46,85,.541,13,40,.325,15,17,.882,7,37,44,33,7,3,11,26,35,83,.422,7,27,.259,21,32,.656,15,25,40,19,4,0,12,18
0,2024,2024-05-02,AWAY,NYK,118,PHI,115,WIN,43,93,.462,14,31,.452,18,24,.750,20,28,48,28,6,8,9,17,38,87,.437,17,40,.425,22,23,.957,16,30,46,20,6,5,12,22
0,2024,2024-05-02,HOME,PHI,115,NYK,118,LOSS,38,87,.437,17,40,.425,22,23,.957,16,30,46,20,6,5,12,22,43,93,.462,14,31,.452,18,24,.750,20,28,48,28,6,8,9,17
0,2024,2024-05-03,AWAY,CLE,96,ORL,103,LOSS,42,86,.488,7,28,.250,5,10,.500,7,31,38,15,8,10,15,23,35,89,.393,11,36,.306,22,26,.846,15,33,48,19,6,4,14,15
0,2024,2024-05-03,HOME,ORL,103,CLE,96,WIN,35,89,.393,11,36,.306,22,26,.846,15,33,48,19,6,4,14,15,42,86,.488,7,28,.250,5,10,.500,7,31,38,15,8,10,15,23
0,2024,2024-05-03,AWAY,LAC,101,DAL,114,LOSS,34,82,.415,8,31,.258,25,32,.781,16,29,45,23,4,2,11,26,40,83,.482,12,36,.333,22,33,.667,18,27,45,26,6,4,10,24
0,2024,2024-05-03,HOME,DAL,114,LAC,101,WIN,40,83,.482,12,36,.333,22,33,.667,18,27,45,26,6,4,10,24,34,82,.415,8,31,.258,25,32,.781,16,29,45,23,4,2,11,26
0,2024,2024-05-04,AWAY,MIN,106,DEN,99,WIN,43,82,.524,11,27,.407,9,12,.750,7,35,42,24,4,6,14,20,35,75,.467,13,31,.419,16,20,.800,3,31,34,24,12,2,12,18
0,2024,2024-05-04,HOME,DEN,99,MIN,106,LOSS,35,75,.467,13,31,.419,16,20,.800,3,31,34,24,12,2,12,18,43,82,.524,11,27,.407,9,12,.750,7,35,42,24,4,6,14,20
0,2024,2024-05-05,AWAY,ORL,94,CLE,106,LOSS,29,86,.337,10,31,.323,26,30,.867,18,31,49,17,11,4,17,32,34,77,.442,8,24,.333,30,36,.833,10,38,48,19,8,8,16,23
0,2024,2024-05-05,HOME,CLE,106,ORL,94,WIN,34,77,.442,8,24,.333,30,36,.833,10,38,48,19,8,8,16,23,29,86,.337,10,31,.323,26,30,.867,18,31,49,17,11,4,17,32
0,2024,2024-05-06,AWAY,IND,117,NYK,121,LOSS,46,88,.523,10,26,.385,15,19,.789,7,25,32,32,9,5,8,22,44,82,.537,11,23,.478,22,26,.846,8,32,40,25,5,4,15,19
0,2024,2024-05-06,HOME,NYK,121,IND,117,WIN,44,82,.537,11,23,.478,22,26,.846,8,32,40,25,5,4,15,19,46,88,.523,10,26,.385,15,19,.789,7,25,32,32,9,5,8,22
0,2024,2024-05-06,AWAY,MIN,106,DEN,80,WIN,42,84,.500,13,33,.394,9,14,.643,10,32,42,28,11,12,12,20,29,83,.349,9,30,.300,13,18,.722,18,32,50,16,6,6,19,14
0,2024,2024-05-06,HOME,DEN,80,MIN,106,LOSS,29,83,.349,9,30,.300,13,18,.722,18,32,50,16,6,6,19,14,42,84,.500,13,33,.394,9,14,.643,10,32,42,28,11,12,12,20
0,2024,2024-05-07,AWAY,CLE,95,BOS,120,LOSS,37,90,.411,11,42,.262,10,13,.769,7,31,38,19,2,3,5,18,45,92,.489,18,46,.391,12,14,.857,13,42,55,22,2,7,9,13
