,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-05-01,AWAY,DET,94,CHO,107,LOSS,35,91,.385,13,37,.351,11,17,.647,12,31,43,27,6,7,13,16,42,87,.483,14,37,.378,9,20,.450,14,40,54,24,8,15,14,16
0,2021,2021-05-01,HOME,CHO,107,DET,94,WIN,42,87,.483,14,37,.378,9,20,.450,14,40,54,24,8,15,14,16,35,91,.385,13,37,.351,11,17,.647,12,31,43,27,6,7,13,16
0,2021,2021-05-01,AWAY,GSW,113,HOU,87,WIN,39,84,.464,18,46,.391,17,24,.708,4,46,50,32,10,8,17,18,32,89,.360,9,42,.214,14,22,.636,10,39,49,20,9,3,20,18
0,2021,2021-05-01,HOME,HOU,87,GSW,113,LOSS,32,89,.360,9,42,.214,14,22,.636,10,39,49,20,9,3,20,18,39,84,.464,18,46,.391,17,24,.708,4,46,50,32,10,8,17,18
0,2021,2021-05-01,AWAY,CHI,97,ATL,108,LOSS,40,85,.471,6,24,.250,11,17,.647,8,31,39,22,11,0,13,22,37,74,.500,14,36,.389,20,26,.769,6,38,44,19,11,5,15,21
0,2021,2021-05-01,HOME,ATL,108,CHI,97,WIN,37,74,.500,14,36,.389,20,26,.769,6,38,44,19,11,5,15,21,40,85,.471,6,24,.250,11,17,.647,8,31,39,22,11,0,13,22
0,2021,2021-05-01,AWAY,MIA,124,CLE,107,WIN,47,87,.540,18,36,.500,12,15,.800,10,27,37,30,12,1,8,16,37,74,.500,20,40,.500,13,17,.765,9,30,39,30,3,4,19,17
0,2021,2021-05-01,HOME,CLE,107,MIA,124,LOSS,37,74,.500,20,40,.500,13,17,.765,9,30,39,30,3,4,19,17,47,87,.540,18,36,.500,12,15,.800,10,27,37,30,12,1,8,16
0,2021,2021-05-01,AWAY,NOP,140,MIN,136,WIN,47,92,.511,14,36,.389,32,46,.696,14,38,52,34,8,5,21,20,48,106,.453,15,48,.313,25,32,.781,13,38,51,35,17,5,16,30
0,2021,2021-05-01,HOME,MIN,136,NOP,140,LOSS,48,106,.453,15,48,.313,25,32,.781,13,38,51,35,17,5,16,30,47,92,.511,14,36,.389,32,46,.696,14,38,52,34,8,5,21,20
0,2021,2021-05-01,AWAY,IND,152,OKC,95,WIN,57,87,.655,21,33,.636,17,22,.773,3,50,53,41,7,11,17,22,38,111,.342,8,38,.211,11,23,.478,21,27,48,23,8,4,14,15
