,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2021-10-19,AWAY,BRK,104,MIL,127,LOSS,37,84,.440,17,32,.531,13,23,.565,5,39,44,19,3,9,13,17,48,105,.457,17,45,.378,14,18,.778,13,41,54,25,8,9,8,19
0,2022,2021-10-19,HOME,MIL,127,BRK,104,WIN,48,105,.457,17,45,.378,14,18,.778,13,41,54,25,8,9,8,19,37,84,.440,17,32,.531,13,23,.565,5,39,44,19,3,9,13,17
0,2022,2021-10-19,AWAY,GSW,121,LAL,114,WIN,41,93,.441,14,39,.359,25,30,.833,9,41,50,30,9,2,17,18,45,95,.474,15,42,.357,9,19,.474,5,40,45,21,7,4,18,25
0,2022,2021-10-19,HOME,LAL,114,GSW,121,LOSS,45,95,.474,15,42,.357,9,19,.474,5,40,45,21,7,4,18,25,41,93,.441,14,39,.359,25,30,.833,9,41,50,30,9,2,17,18
0,2022,2021-10-20,AWAY,IND,122,CHO,123,LOSS,42,90,.467,17,47,.362,21,24,.875,8,43,51,29,2,10,17,24,46,107,.430,13,31,.419,18,27,.667,12,34,46,29,9,5,8,21
0,2022,2021-10-20,HOME,CHO,123,IND,122,WIN,46,107,.430,13,31,.419,18,27,.667,12,34,46,29,9,5,8,21,42,90,.467,17,47,.362,21,24,.875,8,43,51,29,2,10,17,24
0,2022,2021-10-20,AWAY,CHI,94,DET,88,WIN,37,86,.430,7,23,.304,13,15,.867,9,39,48,18,8,5,17,19,36,90,.400,6,28,.214,10,13,.769,11,36,47,17,7,5,17,16
0,2022,2021-10-20,HOME,DET,88,CHI,94,LOSS,36,90,.400,6,28,.214,10,13,.769,11,36,47,17,7,5,17,16,37,86,.430,7,23,.304,13,15,.867,9,39,48,18,8,5,17,19
0,2022,2021-10-20,AWAY,BOS,134,NYK,138,LOSS,48,117,.410,21,57,.368,17,23,.739,15,41,56,34,13,9,18,24,51,105,.486,17,45,.378,19,27,.704,7,48,55,27,9,10,19,22
0,2022,2021-10-20,HOME,NYK,138,BOS,134,WIN,51,105,.486,17,45,.378,19,27,.704,7,48,55,27,9,10,19,22,48,117,.410,21,57,.368,17,23,.739,15,41,56,34,13,9,18,24
0,2022,2021-10-20,AWAY,WAS,98,TOR,83,WIN,36,81,.444,5,27,.185,21,26,.808,7,44,51,20,14,8,22,17,30,97,.309,7,34,.206,16,22,.727,19,35,54,14,10,4,19,21
0,2022,2021-10-20,HOME,TOR,83,WAS,98,LOSS,30,97,.309,7,34,.206,16,22,.727,19,35,54,14,10,4,19,21,36,81,.444,5,27,.185,21,26,.808,7,44,51,20,14,8,22,17
0,2022,2021-10-20,AWAY,CLE,121,MEM,132,LOSS,47,93,.505,14,38,.368,13,18,.722,7,29,36,38,6,5,11,17,53,100,.530,14,33,.424,12,12,1.000,13,40,53,28,8,8,12,15
0,2022,2021-10-20,HOME,MEM,132,CLE,121,WIN,53,100,.530,14,33,.424,12,12,1.000,13,40,53,28,8,8,12,15,47,93,.505,14,38,.368,13,18,.722,7,29,36,38,6,5,11,17
0,2022,2021-10-20,AWAY,HOU,106,MIN,124,LOSS,40,88,.455,11,33,.333,15,22,.682,12,29,41,21,13,3,24,25,42,87,.483,16,38,.421,24,31,.774,13,33,46,26,18,12,18,22
0,2022,2021-10-20,HOME,MIN,124,HOU,106,WIN,42,87,.483,16,38,.421,24,31,.774,13,33,46,26,18,12,18,22,40,88,.455,11,33,.333,15,22,.682,12,29,41,21,13,3,24,25
0,2022,2021-10-20,AWAY,PHI,117,NOP,97,WIN,44,85,.518,13,25,.520,16,20,.800,6,41,47,24,9,5,13,11,39,93,.419,13,30,.433,6,9,.667,10,34,44,28,5,6,14,16
0,2022,2021-10-20,HOME,NOP,97,PHI,117,LOSS,39,93,.419,13,30,.433,6,9,.667,10,34,44,28,5,6,14,16,44,85,.518,13,25,.520,16,20,.800,6,41,47,24,9,5,13,11
0,2022,2021-10-20,AWAY,ORL,97,SAS,123,LOSS,35,86,.407,9,29,.310,18,23,.783,13,31,44,17,6,6,16,20,49,98,.500,13,30,.433,12,18,.667,13,30,43,32,8,3,8,22
0,2022,2021-10-20,HOME,SAS,123,ORL,97,WIN,49,98,.500,13,30,.433,12,18,.667,13,30,43,32,8,3,8,22,35,86,.407,9,29,.310,18,23,.783,13,31,44,17,6,6,16,20
0,2022,2021-10-20,AWAY,OKC,86,UTA,107,LOSS,34,91,.374,7,35,.200,11,18,.611,15,35,50,19,4,2,15,15,40,91,.440,14,47,.298,13,15,.867,12,41,53,18,6,5,10,19
0,2022,2021-10-20,HOME,UTA,107,OKC,86,WIN,40,91,.440,14,47,.298,13,15,.867,12,41,53,18,6,5,10,19,34,91,.374,7,35,.200,11,18,.611,15,35,50,19,4,2,15,15
0,2022,2021-10-20,AWAY,SAC,124,POR,121,WIN,42,92,.457,17,41,.415,23,29,.793,7,36,43,24,6,4,10,22,45,93,.484,12,35,.343,19,22,.864,9,40,49,25,5,5,13,22
0,2022,2021-10-20,HOME,POR,121,SAC,124,LOSS,45,93,.484,12,35,.343,19,22,.864,9,40,49,25,5,5,13,22,42,92,.457,17,41,.415,23,29,.793,7,36,43,24,6,4,10,22
0,2022,2021-10-20,AWAY,DEN,110,PHO,98,WIN,44,83,.530,17,39,.436,5,9,.556,6,40,46,25,9,1,19,20,36,87,.414,14,37,.378,12,17,.706,11,34,45,23,9,3,18,18
0,2022,2021-10-20,HOME,PHO,98,DEN,110,LOSS,36,87,.414,14,37,.378,12,17,.706,11,34,45,23,9,3,18,18,44,83,.530,17,39,.436,5,9,.556,6,40,46,25,9,1,19,20
0,2022,2021-10-21,AWAY,DAL,87,ATL,113,LOSS,31,93,.333,13,43,.302,12,13,.923,10,40,50,16,7,3,15,21,45,94,.479,15,35,.429,8,9,.889,6,49,55,31,8,9,13,16
0,2022,2021-10-21,HOME,ATL,113,DAL,87,WIN,45,94,.479,15,35,.429,8,9,.889,6,49,55,31,8,9,13,16,31,93,.333,13,43,.302,12,13,.923,10,40,50,16,7,3,15,21
0,2022,2021-10-21,AWAY,MIL,95,MIA,137,LOSS,32,84,.381,12,42,.286,19,29,.655,5,33,38,19,6,0,15,26,51,96,.531,15,35,.429,20,31,.645,11,47,58,28,8,2,11,26
0,2022,2021-10-21,HOME,MIA,137,MIL,95,WIN,51,96,.531,15,35,.429,20,31,.645,11,47,58,28,8,2,11,26,32,84,.381,12,42,.286,19,29,.655,5,33,38,19,6,0,15,26
0,2022,2021-10-21,AWAY,LAC,113,GSW,115,LOSS,42,96,.438,14,40,.350,15,21,.714,8,31,39,24,9,2,7,25,43,83,.518,15,31,.484,14,22,.636,10,43,53,27,5,4,21,20
0,2022,2021-10-21,HOME,GSW,115,LAC,113,WIN,43,83,.518,15,31,.484,14,22,.636,10,43,53,27,5,4,21,20,42,96,.438,14,40,.350,15,21,.714,8,31,39,24,9,2,7,25
0,2022,2021-10-22,AWAY,NYK,121,ORL,96,WIN,44,88,.500,24,54,.444,9,17,.529,6,32,38,34,10,4,11,19,33,83,.398,17,43,.395,13,15,.867,9,37,46,24,5,3,19,18
0,2022,2021-10-22,HOME,ORL,96,NYK,121,LOSS,33,83,.398,17,43,.395,13,15,.867,9,37,46,24,5,3,19,18,44,88,.500,24,54,.444,9,17,.529,6,32,38,34,10,4,11,19
0,2022,2021-10-22,AWAY,IND,134,WAS,135,LOSS,52,97,.536,15,34,.441,15,20,.750,7,35,42,28,5,6,12,22,49,94,.521,19,38,.500,18,19,.947,6,32,38,24,5,6,9,21
0,2022,2021-10-22,HOME,WAS,135,IND,134,WIN,49,94,.521,19,38,.500,18,19,.947,6,32,38,24,5,6,9,21,52,97,.536,15,34,.441,15,20,.750,7,35,42,28,5,6,12,22
0,2022,2021-10-22,AWAY,CHO,123,CLE,112,WIN,48,91,.527,13,32,.406,14,17,.824,11,35,46,32,13,1,18,16,43,84,.512,9,31,.290,17,20,.850,7,29,36,26,9,3,19,15
0,2022,2021-10-22,HOME,CLE,112,CHO,123,LOSS,43,84,.512,9,31,.290,17,20,.850,7,29,36,26,9,3,19,15,48,91,.527,13,32,.406,14,17,.824,11,35,46,32,13,1,18,16
0,2022,2021-10-22,AWAY,TOR,115,BOS,83,WIN,42,100,.420,10,35,.286,21,21,1.000,21,39,60,22,16,2,12,13,32,82,.390,11,34,.324,8,11,.727,10,32,42,19,6,12,25,19
0,2022,2021-10-22,HOME,BOS,83,TOR,115,LOSS,32,82,.390,11,34,.324,8,11,.727,10,32,42,19,6,12,25,19,42,100,.420,10,35,.286,21,21,1.000,21,39,60,22,16,2,12,13
0,2022,2021-10-22,AWAY,BRK,114,PHI,109,WIN,41,88,.466,12,38,.316,20,24,.833,11,36,47,26,6,6,13,16,43,91,.473,14,36,.389,9,11,.818,5,30,35,17,8,9,10,21
0,2022,2021-10-22,HOME,PHI,109,BRK,114,LOSS,43,91,.473,14,36,.389,9,11,.818,5,30,35,17,8,9,10,21,41,88,.466,12,38,.316,20,24,.833,11,36,47,26,6,6,13,16
0,2022,2021-10-22,AWAY,OKC,91,HOU,124,LOSS,34,91,.374,14,43,.326,9,16,.563,8,31,39,22,9,4,19,21,48,95,.505,17,38,.447,11,14,.786,10,44,54,29,12,10,17,18
0,2022,2021-10-22,HOME,HOU,124,OKC,91,WIN,48,95,.505,17,38,.447,11,14,.786,10,44,54,29,12,10,17,18,34,91,.374,14,43,.326,9,16,.563,8,31,39,22,9,4,19,21
0,2022,2021-10-22,AWAY,NOP,112,CHI,128,LOSS,42,87,.483,15,29,.517,13,16,.813,9,33,42,26,7,5,17,20,47,89,.528,14,28,.500,20,25,.800,11,35,46,32,9,7,14,14
0,2022,2021-10-22,HOME,CHI,128,NOP,112,WIN,47,89,.528,14,28,.500,20,25,.800,11,35,46,32,9,7,14,14,42,87,.483,15,29,.517,13,16,.813,9,33,42,26,7,5,17,20
0,2022,2021-10-22,AWAY,SAS,96,DEN,102,LOSS,40,84,.476,6,24,.250,10,14,.714,7,32,39,24,11,2,20,17,44,86,.512,9,30,.300,5,8,.625,8,33,41,26,10,2,21,21
0,2022,2021-10-22,HOME,DEN,102,SAS,96,WIN,44,86,.512,9,30,.300,5,8,.625,8,33,41,26,10,2,21,21,40,84,.476,6,24,.250,10,14,.714,7,32,39,24,11,2,20,17
0,2022,2021-10-22,AWAY,PHO,115,LAL,105,WIN,42,86,.488,10,32,.313,21,28,.750,7,40,47,31,8,2,12,22,34,86,.395,15,34,.441,22,29,.759,12,34,46,25,7,3,16,26
0,2022,2021-10-22,HOME,LAL,105,PHO,115,LOSS,34,86,.395,15,34,.441,22,29,.759,12,34,46,25,7,3,16,26,42,86,.488,10,32,.313,21,28,.750,7,40,47,31,8,2,12,22
0,2022,2021-10-22,AWAY,UTA,110,SAC,101,WIN,37,90,.411,16,42,.381,20,23,.870,13,38,51,16,14,3,19,17,39,99,.394,8,36,.222,15,21,.714,16,36,52,20,15,5,15,22
0,2022,2021-10-22,HOME,SAC,101,UTA,110,LOSS,39,99,.394,8,36,.222,15,21,.714,16,36,52,20,15,5,15,22,37,90,.411,16,42,.381,20,23,.870,13,38,51,16,14,3,19,17
0,2022,2021-10-23,AWAY,ATL,95,CLE,101,LOSS,38,99,.384,10,34,.294,9,15,.600,17,37,54,20,5,3,9,23,37,89,.416,7,28,.250,20,27,.741,12,42,54,23,6,6,10,16
0,2022,2021-10-23,HOME,CLE,101,ATL,95,WIN,37,89,.416,7,28,.250,20,27,.741,12,42,54,23,6,6,10,16,38,99,.384,10,34,.294,9,15,.600,17,37,54,20,5,3,9,23
0,2022,2021-10-23,AWAY,MIA,91,IND,102,LOSS,35,91,.385,9,33,.273,12,14,.857,10,45,55,18,4,2,22,25,38,97,.392,10,39,.256,16,21,.762,14,41,55,18,10,5,16,18
0,2022,2021-10-23,HOME,IND,102,MIA,91,WIN,38,97,.392,10,39,.256,16,21,.762,14,41,55,18,10,5,16,18,35,91,.385,9,33,.273,12,14,.857,10,45,55,18,4,2,22,25
0,2022,2021-10-23,AWAY,DAL,103,TOR,95,WIN,38,91,.418,14,42,.333,13,18,.722,13,37,50,24,6,6,9,22,34,85,.400,11,37,.297,16,23,.696,11,38,49,17,7,6,12,23
0,2022,2021-10-23,HOME,TOR,95,DAL,103,LOSS,34,85,.400,11,37,.297,16,23,.696,11,38,49,17,7,6,12,23,38,91,.418,14,42,.333,13,18,.722,13,37,50,24,6,6,9,22
0,2022,2021-10-23,AWAY,DET,82,CHI,97,LOSS,34,88,.386,5,28,.179,9,15,.600,11,42,53,14,9,8,23,17,35,84,.417,11,26,.423,16,19,.842,3,39,42,24,13,11,13,17
0,2022,2021-10-23,HOME,CHI,97,DET,82,WIN,35,84,.417,11,26,.423,16,19,.842,3,39,42,24,13,11,13,17,34,88,.386,5,28,.179,9,15,.600,11,42,53,14,9,8,23,17
0,2022,2021-10-23,AWAY,NOP,89,MIN,96,LOSS,31,89,.348,9,40,.225,18,23,.783,21,40,61,15,10,5,30,22,39,96,.406,12,38,.316,6,10,.600,13,34,47,22,13,8,20,25
0,2022,2021-10-23,HOME,MIN,96,NOP,89,WIN,39,96,.406,12,38,.316,6,10,.600,13,34,47,22,13,8,20,25,31,89,.348,9,40,.225,18,23,.783,21,40,61,15,10,5,30,22
0,2022,2021-10-23,AWAY,MIL,121,SAS,111,WIN,44,83,.530,15,35,.429,18,22,.818,7,37,44,21,6,5,22,15,48,99,.485,10,39,.256,5,6,.833,10,28,38,29,10,4,13,18
0,2022,2021-10-23,HOME,SAS,111,MIL,121,LOSS,48,99,.485,10,39,.256,5,6,.833,10,28,38,29,10,4,13,18,44,83,.530,15,35,.429,18,22,.818,7,37,44,21,6,5,22,15
0,2022,2021-10-23,AWAY,PHO,105,POR,134,LOSS,43,89,.483,9,28,.321,10,15,.667,7,31,38,27,6,1,14,19,51,94,.543,21,50,.420,11,17,.647,8,40,48,24,8,5,9,15
0,2022,2021-10-23,HOME,POR,134,PHO,105,WIN,51,94,.543,21,50,.420,11,17,.647,8,40,48,24,8,5,9,15,43,89,.483,9,28,.321,10,15,.667,7,31,38,27,6,1,14,19
0,2022,2021-10-23,AWAY,MEM,120,LAC,114,WIN,42,90,.467,15,36,.417,21,25,.840,13,35,48,26,5,3,11,19,43,99,.434,13,39,.333,15,17,.882,14,30,44,23,7,4,7,21
0,2022,2021-10-23,HOME,LAC,114,MEM,120,LOSS,43,99,.434,13,39,.333,15,17,.882,14,30,44,23,7,4,7,21,42,90,.467,15,36,.417,21,25,.840,13,35,48,26,5,3,11,19
0,2022,2021-10-24,AWAY,CHO,111,BRK,95,WIN,43,94,.457,10,30,.333,15,19,.789,10,38,48,26,10,5,12,17,38,87,.437,9,35,.257,10,12,.833,9,35,44,18,10,8,17,19
0,2022,2021-10-24,HOME,BRK,95,CHO,111,LOSS,38,87,.437,9,35,.257,10,12,.833,9,35,44,18,10,8,17,19,43,94,.457,10,30,.333,15,19,.789,10,38,48,26,10,5,12,17
0,2022,2021-10-24,AWAY,BOS,107,HOU,97,WIN,38,86,.442,15,47,.319,16,20,.800,6,37,43,22,10,6,12,22,32,75,.427,14,32,.438,19,24,.792,5,35,40,20,7,4,20,20
0,2022,2021-10-24,HOME,HOU,97,BOS,107,LOSS,32,75,.427,14,32,.438,19,24,.792,5,35,40,20,7,4,20,20,38,86,.442,15,47,.319,16,20,.800,6,37,43,22,10,6,12,22
0,2022,2021-10-24,AWAY,ORL,110,NYK,104,WIN,36,88,.409,12,43,.279,26,34,.765,10,47,57,22,7,4,13,25,37,100,.370,13,48,.271,17,25,.680,16,36,52,20,8,8,12,21
0,2022,2021-10-24,HOME,NYK,104,ORL,110,LOSS,37,100,.370,13,48,.271,17,25,.680,16,36,52,20,8,8,12,21,36,88,.409,12,43,.279,26,34,.765,10,47,57,22,7,4,13,25
0,2022,2021-10-24,AWAY,PHI,115,OKC,103,WIN,41,88,.466,17,41,.415,16,20,.800,12,35,47,25,4,9,12,17,40,84,.476,8,31,.258,15,19,.789,6,36,42,24,9,4,11,17
0,2022,2021-10-24,HOME,OKC,103,PHI,115,LOSS,40,84,.476,8,31,.258,15,19,.789,6,36,42,24,9,4,11,17,41,88,.466,17,41,.415,16,20,.800,12,35,47,25,4,9,12,17
0,2022,2021-10-24,AWAY,GSW,119,SAC,107,WIN,43,97,.443,13,37,.351,20,24,.833,14,29,43,26,12,3,7,13,42,86,.488,15,46,.326,8,13,.615,10,37,47,26,0,4,19,16
0,2022,2021-10-24,HOME,SAC,107,GSW,119,LOSS,42,86,.488,15,46,.326,8,13,.615,10,37,47,26,0,4,19,16,43,97,.443,13,37,.351,20,24,.833,14,29,43,26,12,3,7,13
0,2022,2021-10-24,AWAY,MEM,118,LAL,121,LOSS,45,100,.450,13,35,.371,15,18,.833,18,31,49,25,13,4,17,20,45,84,.536,16,30,.533,15,22,.682,9,27,36,29,10,12,17,14
0,2022,2021-10-24,HOME,LAL,121,MEM,118,WIN,45,84,.536,16,30,.533,15,22,.682,9,27,36,29,10,12,17,14,45,100,.450,13,35,.371,15,18,.833,18,31,49,25,13,4,17,20
0,2022,2021-10-25,AWAY,BOS,140,CHO,129,WIN,50,101,.495,19,50,.380,21,25,.840,11,42,53,33,8,9,12,23,46,103,.447,19,44,.432,18,28,.643,14,38,52,26,4,6,14,25
0,2022,2021-10-25,HOME,CHO,129,BOS,140,LOSS,46,103,.447,19,44,.432,18,28,.643,14,38,52,26,4,6,14,25,50,101,.495,19,50,.380,21,25,.840,11,42,53,33,8,9,12,23
