,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2020-12-22,AWAY,GSW,99,BRK,125,LOSS,37,99,.374,10,33,.303,15,23,.652,13,34,47,26,6,6,18,24,42,92,.457,15,35,.429,26,32,.813,13,44,57,24,11,7,20,22
0,2021,2020-12-22,HOME,BRK,125,GSW,99,WIN,42,92,.457,15,35,.429,26,32,.813,13,44,57,24,11,7,20,22,37,99,.374,10,33,.303,15,23,.652,13,34,47,26,6,6,18,24
0,2021,2020-12-22,AWAY,LAC,116,LAL,109,WIN,44,93,.473,14,40,.350,14,19,.737,11,29,40,22,10,3,16,29,38,81,.469,9,29,.310,24,31,.774,8,37,45,22,4,2,19,20
0,2021,2020-12-22,HOME,LAL,109,LAC,116,LOSS,38,81,.469,9,29,.310,24,31,.774,8,37,45,22,4,2,19,20,44,93,.473,14,40,.350,14,19,.737,11,29,40,22,10,3,16,29
0,2021,2020-12-23,AWAY,CHO,114,CLE,121,LOSS,45,90,.500,16,44,.364,8,15,.533,8,24,32,29,10,4,15,17,46,87,.529,14,30,.467,15,20,.750,10,40,50,34,12,3,21,22
0,2021,2020-12-23,HOME,CLE,121,CHO,114,WIN,46,87,.529,14,30,.467,15,20,.750,10,40,50,34,12,3,21,22,45,90,.500,16,44,.364,8,15,.533,8,24,32,29,10,4,15,17
0,2021,2020-12-23,AWAY,NYK,107,IND,121,LOSS,39,85,.459,12,28,.429,17,23,.739,5,35,40,25,8,8,16,27,46,94,.489,8,34,.235,21,29,.724,10,40,50,28,6,9,13,24
0,2021,2020-12-23,HOME,IND,121,NYK,107,WIN,46,94,.489,8,34,.235,21,29,.724,10,40,50,28,6,9,13,24,39,85,.459,12,28,.429,17,23,.739,5,35,40,25,8,8,16,27
0,2021,2020-12-23,AWAY,MIA,107,ORL,113,LOSS,42,83,.506,7,20,.350,16,19,.842,7,36,43,25,11,2,22,21,42,88,.477,10,28,.357,19,30,.633,11,30,41,23,15,3,18,19
0,2021,2020-12-23,HOME,ORL,113,MIA,107,WIN,42,88,.477,10,28,.357,19,30,.633,11,30,41,23,15,3,18,19,42,83,.506,7,20,.350,16,19,.842,7,36,43,25,11,2,22,21
0,2021,2020-12-23,AWAY,WAS,107,PHI,113,LOSS,39,85,.459,13,27,.481,16,23,.696,5,35,40,28,7,4,20,26,41,87,.471,8,28,.286,23,30,.767,10,37,47,22,11,8,18,25
0,2021,2020-12-23,HOME,PHI,113,WAS,107,WIN,41,87,.471,8,28,.286,23,30,.767,10,37,47,22,11,8,18,25,39,85,.459,13,27,.481,16,23,.696,5,35,40,28,7,4,20,26
0,2021,2020-12-23,AWAY,NOP,113,TOR,99,WIN,42,80,.525,19,42,.452,10,20,.500,8,37,45,30,13,7,27,17,38,89,.427,14,46,.304,9,12,.750,7,28,35,26,10,5,21,22
0,2021,2020-12-23,HOME,TOR,99,NOP,113,LOSS,38,89,.427,14,46,.304,9,12,.750,7,28,35,26,10,5,21,22,42,80,.525,19,42,.452,10,20,.500,8,37,45,30,13,7,27,17
0,2021,2020-12-23,AWAY,MIL,121,BOS,122,LOSS,46,90,.511,14,35,.400,15,18,.833,11,41,52,19,4,6,16,20,48,101,.475,18,40,.450,8,11,.727,10,27,37,23,8,6,7,17
0,2021,2020-12-23,HOME,BOS,122,MIL,121,WIN,48,101,.475,18,40,.450,8,11,.727,10,27,37,23,8,6,7,17,46,90,.511,14,35,.400,15,18,.833,11,41,52,19,4,6,16,20
0,2021,2020-12-23,AWAY,ATL,124,CHI,104,WIN,43,80,.538,14,35,.400,24,29,.828,8,38,46,24,6,3,23,29,36,87,.414,8,35,.229,24,28,.857,8,29,37,20,10,3,17,22
0,2021,2020-12-23,HOME,CHI,104,ATL,124,LOSS,36,87,.414,8,35,.229,24,28,.857,8,29,37,20,10,3,17,22,43,80,.538,14,35,.400,24,29,.828,8,38,46,24,6,3,23,29
0,2021,2020-12-23,AWAY,SAS,131,MEM,119,WIN,48,95,.505,10,25,.400,25,29,.862,8,40,48,28,8,8,11,18,49,95,.516,10,27,.370,11,18,.611,5,37,42,27,6,8,11,20
0,2021,2020-12-23,HOME,MEM,119,SAS,131,LOSS,49,95,.516,10,27,.370,11,18,.611,5,37,42,27,6,8,11,20,48,95,.505,10,25,.400,25,29,.862,8,40,48,28,8,8,11,18
0,2021,2020-12-23,AWAY,DET,101,MIN,111,LOSS,45,93,.484,8,35,.229,3,8,.375,7,37,44,29,5,2,15,20,38,88,.432,11,41,.268,24,28,.857,12,36,48,25,6,5,12,16
