,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2023,2023-03-01,AWAY,PHO,105,CHO,91,WIN,42,89,.472,9,25,.360,12,15,.800,5,43,48,30,8,9,13,22,32,88,.364,9,33,.273,18,28,.643,12,36,48,20,3,7,14,17
0,2023,2023-03-01,HOME,CHO,91,PHO,105,LOSS,32,88,.364,9,33,.273,18,28,.643,12,36,48,20,3,7,14,17,42,89,.472,9,25,.360,12,15,.800,5,43,48,30,8,9,13,22
0,2023,2023-03-01,AWAY,CHI,117,DET,115,WIN,41,85,.482,12,27,.444,23,31,.742,10,30,40,27,9,4,15,22,39,78,.500,14,35,.400,23,28,.821,7,33,40,23,8,2,17,23
0,2023,2023-03-01,HOME,DET,115,CHI,117,LOSS,39,78,.500,14,35,.400,23,28,.821,7,33,40,23,8,2,17,23,41,85,.482,12,27,.444,23,31,.742,10,30,40,27,9,4,15,22
0,2023,2023-03-01,AWAY,CLE,113,BOS,117,LOSS,45,92,.489,10,32,.313,13,21,.619,10,28,38,21,8,3,7,18,39,78,.500,16,32,.500,23,28,.821,7,36,43,27,5,4,13,18
0,2023,2023-03-01,HOME,BOS,117,CLE,113,WIN,39,78,.500,16,32,.500,23,28,.821,7,36,43,27,5,4,13,18,45,92,.489,10,32,.313,13,21,.619,10,28,38,21,8,3,7,18
0,2023,2023-03-01,AWAY,PHI,119,MIA,96,WIN,41,83,.494,15,39,.385,22,22,1.000,9,32,41,25,6,5,9,20,34,78,.436,7,29,.241,21,23,.913,5,28,33,18,3,2,13,17
0,2023,2023-03-01,HOME,MIA,96,PHI,119,LOSS,34,78,.436,7,29,.241,21,23,.913,5,28,33,18,3,2,13,17,41,83,.494,15,39,.385,22,22,1.000,9,32,41,25,6,5,9,20
0,2023,2023-03-01,AWAY,BRK,118,NYK,142,LOSS,42,90,.467,15,39,.385,19,20,.950,5,26,31,26,6,5,14,21,54,89,.607,20,35,.571,14,21,.667,7,39,46,28,5,3,16,21
0,2023,2023-03-01,HOME,NYK,142,BRK,118,WIN,54,89,.607,20,35,.571,14,21,.667,7,39,46,28,5,3,16,21,42,90,.467,15,39,.385,19,20,.950,5,26,31,26,6,5,14,21
0,2023,2023-03-01,AWAY,MEM,113,HOU,99,WIN,40,83,.482,17,41,.415,16,19,.842,8,36,44,27,6,9,8,21,36,90,.400,11,34,.324,16,25,.640,17,32,49,17,4,5,13,18
0,2023,2023-03-01,HOME,HOU,99,MEM,113,LOSS,36,90,.400,11,34,.324,16,25,.640,17,32,49,17,4,5,13,18,40,83,.482,17,41,.415,16,19,.842,8,36,44,27,6,9,8,21
0,2023,2023-03-01,AWAY,ORL,117,MIL,139,LOSS,43,94,.457,9,33,.273,22,29,.759,12,38,50,22,3,5,13,18,49,94,.521,26,56,.464,15,19,.789,8,38,46,29,4,1,8,23
0,2023,2023-03-01,HOME,MIL,139,ORL,117,WIN,49,94,.521,26,56,.464,15,19,.789,8,38,46,29,4,1,8,23,43,94,.457,9,33,.273,22,29,.759,12,38,50,22,3,5,13,18
0,2023,2023-03-01,AWAY,LAL,123,OKC,117,WIN,38,80,.475,16,35,.457,31,39,.795,10,31,41,22,8,8,13,19,44,91,.484,11,40,.275,18,24,.750,12,30,42,29,8,4,13,27
0,2023,2023-03-01,HOME,OKC,117,LAL,123,LOSS,44,91,.484,11,40,.275,18,24,.750,12,30,42,29,8,4,13,27,38,80,.475,16,35,.457,31,39,.795,10,31,41,22,8,8,13,19
0,2023,2023-03-01,AWAY,NOP,121,POR,110,WIN,46,89,.517,9,25,.360,20,23,.870,11,30,41,23,9,4,6,20,36,81,.444,11,38,.289,27,29,.931,12,29,41,18,5,8,14,18
0,2023,2023-03-01,HOME,POR,110,NOP,121,LOSS,36,81,.444,11,38,.289,27,29,.931,12,29,41,18,5,8,14,18,46,89,.517,9,25,.360,20,23,.870,11,30,41,23,9,4,6,20
0,2023,2023-03-02,AWAY,TOR,108,WAS,119,LOSS,41,92,.446,9,33,.273,17,17,1.000,13,30,43,28,8,7,14,21,43,84,.512,14,30,.467,19,24,.792,9,34,43,30,5,4,15,12
