,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2021,2021-03-01,AWAY,DAL,130,ORL,124,WIN,47,90,.522,17,46,.370,19,23,.826,7,39,46,29,6,6,8,12,47,95,.495,20,41,.488,10,14,.714,6,35,41,25,5,1,8,17
0,2021,2021-03-01,HOME,ORL,124,DAL,130,LOSS,47,95,.495,20,41,.488,10,14,.714,6,35,41,25,5,1,8,17,47,90,.522,17,46,.370,19,23,.826,7,39,46,29,6,6,8,12
0,2021,2021-03-01,AWAY,IND,114,PHI,130,LOSS,44,91,.484,8,29,.276,18,21,.857,8,26,34,27,8,1,19,19,50,88,.568,15,35,.429,15,16,.938,6,33,39,27,10,6,19,19
0,2021,2021-03-01,HOME,PHI,130,IND,114,WIN,50,88,.568,15,35,.429,15,16,.938,6,33,39,27,10,6,19,19,44,91,.484,8,29,.276,18,21,.857,8,26,34,27,8,1,19,19
0,2021,2021-03-01,AWAY,DEN,118,CHI,112,WIN,46,87,.529,10,27,.370,16,20,.800,9,41,50,22,4,6,13,18,42,94,.447,12,38,.316,16,22,.727,14,30,44,25,7,3,10,18
0,2021,2021-03-01,HOME,CHI,112,DEN,118,LOSS,42,94,.447,12,38,.316,16,22,.727,14,30,44,25,7,3,10,18,46,87,.529,10,27,.370,16,20,.800,9,41,50,22,4,6,13,18
0,2021,2021-03-01,AWAY,UTA,124,NOP,129,LOSS,46,101,.455,17,43,.395,15,18,.833,11,28,39,26,11,7,9,22,52,92,.565,7,11,.636,18,23,.783,10,43,53,27,5,5,13,15
0,2021,2021-03-01,HOME,NOP,129,UTA,124,WIN,52,92,.565,7,11,.636,18,23,.783,10,43,53,27,5,5,13,15,46,101,.455,17,43,.395,15,18,.833,11,28,39,26,11,7,9,22
0,2021,2021-03-01,AWAY,BRK,124,SAS,113,WIN,47,100,.470,17,41,.415,13,17,.765,13,38,51,35,6,8,5,13,44,97,.454,15,35,.429,10,15,.667,9,39,48,30,2,3,9,16
0,2021,2021-03-01,HOME,SAS,113,BRK,124,LOSS,44,97,.454,15,35,.429,10,15,.667,9,39,48,30,2,3,9,16,47,100,.470,17,41,.415,13,17,.765,13,38,51,35,6,8,5,13
0,2021,2021-03-01,AWAY,CLE,101,HOU,90,WIN,36,73,.493,10,30,.333,19,24,.792,6,42,48,23,7,6,21,18,31,76,.408,10,31,.323,18,24,.750,4,26,30,13,13,4,14,18
0,2021,2021-03-01,HOME,HOU,90,CLE,101,LOSS,31,76,.408,10,31,.323,18,24,.750,4,26,30,13,13,4,14,18,36,73,.493,10,30,.333,19,24,.792,6,42,48,23,7,6,21,18
0,2021,2021-03-01,AWAY,CHO,111,POR,123,LOSS,43,88,.489,15,34,.441,10,17,.588,11,26,37,25,12,5,16,16,46,86,.535,24,46,.522,7,10,.700,8,30,38,26,12,7,17,15
0,2021,2021-03-01,HOME,POR,123,CHO,111,WIN,46,86,.535,24,46,.522,7,10,.700,8,30,38,26,12,7,17,15,43,88,.489,15,34,.441,10,17,.588,11,26,37,25,12,5,16,16
0,2021,2021-03-02,AWAY,MEM,125,WAS,111,WIN,47,95,.495,13,29,.448,18,23,.783,9,35,44,26,15,1,13,21,41,81,.506,11,31,.355,18,25,.720,4,33,37,29,8,3,22,20
0,2021,2021-03-02,HOME,WAS,111,MEM,125,LOSS,41,81,.506,11,31,.355,18,25,.720,4,33,37,29,8,3,22,20,47,95,.495,13,29,.448,18,23,.783,9,35,44,26,15,1,13,21
0,2021,2021-03-02,AWAY,LAC,112,BOS,117,LOSS,43,87,.494,18,38,.474,8,9,.889,10,25,35,28,3,5,9,19,42,86,.488,16,32,.500,17,23,.739,14,29,43,25,6,4,9,12
0,2021,2021-03-02,HOME,BOS,117,LAC,112,WIN,42,86,.488,16,32,.500,17,23,.739,14,29,43,25,6,4,9,12,43,87,.494,18,38,.474,8,9,.889,10,25,35,28,3,5,9,19
0,2021,2021-03-02,AWAY,ATL,94,MIA,80,WIN,34,71,.479,13,36,.361,13,15,.867,11,36,47,26,5,2,23,18,28,75,.373,9,33,.273,15,22,.682,5,21,26,15,16,4,9,13
0,2021,2021-03-02,HOME,MIA,80,ATL,94,LOSS,28,75,.373,9,33,.273,15,22,.682,5,21,26,15,16,4,9,13,34,71,.479,13,36,.361,13,15,.867,11,36,47,26,5,2,23,18
0,2021,2021-03-02,AWAY,NYK,93,SAS,119,LOSS,33,81,.407,15,36,.417,12,15,.800,9,32,41,18,2,5,16,16,43,89,.483,18,42,.429,15,21,.714,9,36,45,31,12,4,9,14
0,2021,2021-03-02,HOME,SAS,119,NYK,93,WIN,43,89,.483,18,42,.429,15,21,.714,9,36,45,31,12,4,9,14,33,81,.407,15,36,.417,12,15,.800,9,32,41,18,2,5,16,16
0,2021,2021-03-02,AWAY,DEN,128,MIL,97,WIN,53,95,.558,11,30,.367,11,12,.917,9,36,45,28,10,3,10,19,32,79,.405,11,40,.275,22,31,.710,11,29,40,22,4,4,13,18
0,2021,2021-03-02,HOME,MIL,97,DEN,128,LOSS,32,79,.405,11,40,.275,22,31,.710,11,29,40,22,4,4,13,18,53,95,.558,11,30,.367,11,12,.917,9,36,45,28,10,3,10,19
0,2021,2021-03-02,AWAY,PHO,114,LAL,104,WIN,38,77,.494,16,29,.552,22,25,.880,5,30,35,30,5,7,14,16,40,79,.506,11,31,.355,13,17,.765,5,29,34,18,6,8,12,23
0,2021,2021-03-02,HOME,LAL,104,PHO,114,LOSS,40,79,.506,11,31,.355,13,17,.765,5,29,34,18,6,8,12,23,38,77,.494,16,29,.552,22,25,.880,5,30,35,30,5,7,14,16
0,2021,2021-03-03,AWAY,IND,114,CLE,111,WIN,47,83,.566,8,25,.320,12,16,.750,4,23,27,27,18,8,14,16,43,83,.518,11,28,.393,14,15,.933,11,32,43,29,8,1,26,18
0,2021,2021-03-03,HOME,CLE,111,IND,114,LOSS,43,83,.518,11,28,.393,14,15,.933,11,32,43,29,8,1,26,18,47,83,.566,8,25,.320,12,16,.750,4,23,27,27,18,8,14,16
0,2021,2021-03-03,AWAY,UTA,123,PHI,131,LOSS,44,100,.440,21,44,.477,14,19,.737,12,40,52,22,7,1,16,24,48,93,.516,8,25,.320,27,35,.771,8,42,50,22,9,6,11,17
0,2021,2021-03-03,HOME,PHI,131,UTA,123,WIN,48,93,.516,8,25,.320,27,35,.771,8,42,50,22,9,6,11,17,44,100,.440,21,44,.477,14,19,.737,12,40,52,22,7,1,16,24
0,2021,2021-03-03,AWAY,DET,129,TOR,105,WIN,48,91,.527,20,41,.488,13,21,.619,12,37,49,39,11,4,14,28,34,77,.442,12,36,.333,25,30,.833,7,27,34,17,6,5,14,20
0,2021,2021-03-03,HOME,TOR,105,DET,129,LOSS,34,77,.442,12,36,.333,25,30,.833,7,27,34,17,6,5,14,20,48,91,.527,20,41,.488,13,21,.619,12,37,49,39,11,4,14,28
0,2021,2021-03-03,AWAY,BRK,132,HOU,114,WIN,49,85,.576,17,35,.486,17,24,.708,10,43,53,33,5,1,15,24,38,91,.418,18,43,.419,20,28,.714,12,25,37,24,10,5,9,18
0,2021,2021-03-03,HOME,HOU,114,BRK,132,LOSS,38,91,.418,18,43,.419,20,28,.714,12,25,37,24,10,5,9,18,49,85,.576,17,35,.486,17,24,.708,10,43,53,33,5,1,15,24
0,2021,2021-03-03,AWAY,CHO,135,MIN,102,WIN,51,98,.520,17,39,.436,16,21,.762,13,41,54,33,14,7,17,18,39,96,.406,9,40,.225,15,18,.833,12,33,45,25,11,2,21,18
0,2021,2021-03-03,HOME,MIN,102,CHO,135,LOSS,39,96,.406,9,40,.225,15,18,.833,12,33,45,25,11,2,21,18,51,98,.520,17,39,.436,16,21,.762,13,41,54,33,14,7,17,18
0,2021,2021-03-03,AWAY,CHI,128,NOP,124,WIN,48,94,.511,12,28,.429,20,22,.909,13,32,45,28,6,8,16,21,46,83,.554,6,22,.273,26,38,.684,7,28,35,29,10,6,11,19
0,2021,2021-03-03,HOME,NOP,124,CHI,128,LOSS,46,83,.554,6,22,.273,26,38,.684,7,28,35,29,10,6,11,19,48,94,.511,12,28,.429,20,22,.909,13,32,45,28,6,8,16,21
0,2021,2021-03-03,AWAY,ATL,115,ORL,112,WIN,38,85,.447,21,45,.467,18,19,.947,6,36,42,26,7,5,12,25,36,84,.429,13,35,.371,27,27,1.000,10,36,46,24,6,5,10,15
0,2021,2021-03-03,HOME,ORL,112,ATL,115,LOSS,36,84,.429,13,35,.371,27,27,1.000,10,36,46,24,6,5,10,15,38,85,.447,21,45,.467,18,19,.947,6,36,42,26,7,5,12,25
0,2021,2021-03-03,AWAY,OKC,78,DAL,87,LOSS,29,87,.333,9,39,.231,11,17,.647,8,37,45,13,6,4,13,20,32,83,.386,8,40,.200,15,19,.789,7,46,53,18,8,3,15,13
0,2021,2021-03-03,HOME,DAL,87,OKC,78,WIN,32,83,.386,8,40,.200,15,19,.789,7,46,53,18,8,3,15,13,29,87,.333,9,39,.231,11,17,.647,8,37,45,13,6,4,13,20
0,2021,2021-03-03,AWAY,GSW,106,POR,108,LOSS,41,97,.423,15,42,.357,9,14,.643,17,37,54,27,8,1,11,24,36,86,.419,14,49,.286,22,26,.846,8,39,47,15,5,4,10,16
0,2021,2021-03-03,HOME,POR,108,GSW,106,WIN,36,86,.419,14,49,.286,22,26,.846,8,39,47,15,5,4,10,16,41,97,.423,15,42,.357,9,14,.643,17,37,54,27,8,1,11,24
0,2021,2021-03-03,AWAY,LAL,120,SAC,123,LOSS,49,93,.527,12,27,.444,10,14,.714,15,26,41,27,7,3,12,19,48,80,.600,12,25,.480,15,19,.789,6,24,30,32,5,1,14,19
0,2021,2021-03-03,HOME,SAC,123,LAL,120,WIN,48,80,.600,12,25,.480,15,19,.789,6,24,30,32,5,1,14,19,49,93,.527,12,27,.444,10,14,.714,15,26,41,27,7,3,12,19
0,2021,2021-03-04,AWAY,TOR,125,BOS,132,LOSS,45,91,.495,21,50,.420,14,17,.824,8,20,28,36,6,1,14,25,45,74,.608,13,29,.448,29,40,.725,9,30,39,25,6,7,16,20
0,2021,2021-03-04,HOME,BOS,132,TOR,125,WIN,45,74,.608,13,29,.448,29,40,.725,9,30,39,25,6,7,16,20,45,91,.495,21,50,.420,14,17,.824,8,20,28,36,6,1,14,25
0,2021,2021-03-04,AWAY,LAC,117,WAS,119,LOSS,38,82,.463,16,35,.457,25,27,.926,10,35,45,24,4,4,19,31,40,88,.455,9,23,.391,30,42,.714,11,30,41,20,12,3,9,24
0,2021,2021-03-04,HOME,WAS,119,LAC,117,WIN,40,88,.455,9,23,.391,30,42,.714,11,30,41,20,12,3,9,24,38,82,.463,16,35,.457,25,27,.926,10,35,45,24,4,4,19,31
0,2021,2021-03-04,AWAY,DET,104,NYK,114,LOSS,39,80,.488,14,36,.389,12,15,.800,6,23,29,23,6,2,13,13,45,83,.542,9,27,.333,15,19,.789,12,35,47,25,10,4,13,13
0,2021,2021-03-04,HOME,NYK,114,DET,104,WIN,45,83,.542,9,27,.333,15,19,.789,12,35,47,25,10,4,13,13,39,80,.488,14,36,.389,12,15,.800,6,23,29,23,6,2,13,13
0,2021,2021-03-04,AWAY,DEN,113,IND,103,WIN,45,77,.584,12,28,.429,11,16,.688,6,35,41,27,6,5,19,13,41,90,.456,14,39,.359,7,12,.583,11,23,34,27,12,3,15,17
0,2021,2021-03-04,HOME,IND,103,DEN,113,LOSS,41,90,.456,14,39,.359,7,12,.583,11,23,34,27,12,3,15,17,45,77,.584,12,28,.429,11,16,.688,6,35,41,27,6,5,19,13
0,2021,2021-03-04,AWAY,MIL,112,MEM,111,WIN,42,95,.442,10,34,.294,18,22,.818,13,39,52,21,11,5,16,19,40,101,.396,8,34,.235,23,24,.958,17,39,56,21,13,8,12,20
0,2021,2021-03-04,HOME,MEM,111,MIL,112,LOSS,40,101,.396,8,34,.235,23,24,.958,17,39,56,21,13,8,12,20,42,95,.442,10,34,.294,18,22,.818,13,39,52,21,11,5,16,19
0,2021,2021-03-04,AWAY,MIA,103,NOP,93,WIN,36,73,.493,10,30,.333,21,25,.840,5,36,41,27,6,3,11,20,33,84,.393,11,43,.256,16,20,.800,15,29,44,28,5,3,14,21
0,2021,2021-03-04,HOME,NOP,93,MIA,103,LOSS,33,84,.393,11,43,.256,16,20,.800,15,29,44,28,5,3,14,21,36,73,.493,10,30,.333,21,25,.840,5,36,41,27,6,3,11,20
0,2021,2021-03-04,AWAY,OKC,107,SAS,102,WIN,37,85,.435,12,40,.300,21,26,.808,9,36,45,20,9,4,17,16,40,85,.471,10,31,.323,12,12,1.000,6,40,46,23,9,5,19,24
0,2021,2021-03-04,HOME,SAS,102,OKC,107,LOSS,40,85,.471,10,31,.323,12,12,1.000,6,40,46,23,9,5,19,24,37,85,.435,12,40,.300,21,26,.808,9,36,45,20,9,4,17,16
0,2021,2021-03-04,AWAY,GSW,98,PHO,120,LOSS,38,88,.432,12,35,.343,10,16,.625,9,31,40,22,9,4,17,11,49,96,.510,12,30,.400,10,13,.769,12,40,52,31,8,4,16,16
0,2021,2021-03-04,HOME,PHO,120,GSW,98,WIN,49,96,.510,12,30,.400,10,13,.769,12,40,52,31,8,4,16,16,38,88,.432,12,35,.343,10,16,.625,9,31,40,22,9,4,17,11
0,2021,2021-03-04,AWAY,SAC,119,POR,123,LOSS,49,103,.476,11,29,.379,10,16,.625,18,33,51,25,3,3,7,19,42,88,.477,15,38,.395,24,25,.960,9,32,41,20,6,7,9,14
