,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2019,2019-04-01,AWAY,DET,102,IND,111,LOSS,38,88,.432,12,33,.364,14,19,.737,16,25,41,21,7,5,15,24,42,77,.545,10,22,.455,17,22,.773,7,35,42,27,9,8,17,20
0,2019,2019-04-01,HOME,IND,111,DET,102,WIN,42,77,.545,10,22,.455,17,22,.773,7,35,42,27,9,8,17,20,38,88,.432,12,33,.364,14,19,.737,16,25,41,21,7,5,15,24
0,2019,2019-04-01,AWAY,MIA,105,BOS,110,LOSS,40,88,.455,10,37,.270,15,18,.833,9,39,48,27,9,6,15,17,36,91,.396,17,40,.425,21,24,.875,14,35,49,25,8,2,13,18
0,2019,2019-04-01,HOME,BOS,110,MIA,105,WIN,36,91,.396,17,40,.425,21,24,.875,14,35,49,25,8,2,13,18,40,88,.455,10,37,.270,15,18,.833,9,39,48,27,9,6,15,17
0,2019,2019-04-01,AWAY,MIL,131,BRK,121,WIN,47,94,.500,11,34,.324,26,30,.867,6,34,40,28,15,7,15,26,39,94,.415,16,44,.364,27,34,.794,16,39,55,19,6,5,23,26
0,2019,2019-04-01,HOME,BRK,121,MIL,131,LOSS,39,94,.415,16,44,.364,27,34,.794,16,39,55,19,6,5,23,26,47,94,.500,11,34,.324,26,30,.867,6,34,40,28,15,7,15,26
0,2019,2019-04-01,AWAY,CHI,105,NYK,113,LOSS,42,94,.447,4,17,.235,17,23,.739,12,32,44,20,9,2,7,18,37,74,.500,18,38,.474,21,25,.840,6,38,44,24,2,9,17,18
0,2019,2019-04-01,HOME,NYK,113,CHI,105,WIN,37,74,.500,18,38,.474,21,25,.840,6,38,44,24,2,9,17,18,42,94,.447,4,17,.235,17,23,.739,12,32,44,20,9,2,7,18
0,2019,2019-04-01,AWAY,ORL,109,TOR,121,LOSS,43,93,.462,12,33,.364,11,15,.733,11,35,46,32,7,8,13,21,42,84,.500,19,37,.514,18,22,.818,6,33,39,31,9,8,14,20
0,2019,2019-04-01,HOME,TOR,121,ORL,109,WIN,42,84,.500,19,37,.514,18,22,.818,6,33,39,31,9,8,14,20,43,93,.462,12,33,.364,11,15,.733,11,35,46,32,7,8,13,21
0,2019,2019-04-01,AWAY,POR,132,MIN,122,WIN,50,91,.549,15,30,.500,17,24,.708,15,35,50,31,6,9,14,17,47,96,.490,11,29,.379,17,19,.895,10,27,37,29,8,3,9,19
0,2019,2019-04-01,HOME,MIN,122,POR,132,LOSS,47,96,.490,11,29,.379,17,19,.895,10,27,37,29,8,3,9,19,50,91,.549,15,30,.500,17,24,.708,15,35,50,31,6,9,14,17
0,2019,2019-04-01,AWAY,PHI,102,DAL,122,LOSS,36,93,.387,6,33,.182,24,32,.750,12,43,55,20,2,9,12,22,46,97,.474,12,32,.375,18,27,.667,10,44,54,29,5,3,9,22
0,2019,2019-04-01,HOME,DAL,122,PHI,102,WIN,46,97,.474,12,32,.375,18,27,.667,10,44,54,29,5,3,9,22,36,93,.387,6,33,.182,24,32,.750,12,43,55,20,2,9,12,22
0,2019,2019-04-01,AWAY,CHO,102,UTA,111,LOSS,36,90,.400,7,30,.233,23,29,.793,10,34,44,15,12,2,11,20,38,79,.481,15,35,.429,20,26,.769,5,42,47,30,7,3,18,25
0,2019,2019-04-01,HOME,UTA,111,CHO,102,WIN,38,79,.481,15,35,.429,20,26,.769,5,42,47,30,7,3,18,25,36,90,.400,7,30,.233,23,29,.793,10,34,44,15,12,2,11,20
0,2019,2019-04-01,AWAY,CLE,113,PHO,122,LOSS,45,99,.455,8,22,.364,15,22,.682,18,30,48,17,5,3,9,24,46,84,.548,13,37,.351,17,20,.850,5,35,40,28,1,11,14,22
0,2019,2019-04-01,HOME,PHO,122,CLE,113,WIN,46,84,.548,13,37,.351,17,20,.850,5,35,40,28,1,11,14,22,45,99,.455,8,22,.364,15,22,.682,18,30,48,17,5,3,9,24
0,2019,2019-04-02,AWAY,LAL,103,OKC,119,LOSS,40,84,.476,16,39,.410,7,10,.700,4,35,39,26,7,2,23,25,47,102,.461,13,44,.295,12,20,.600,17,33,50,33,15,7,12,14
0,2019,2019-04-02,HOME,OKC,119,LAL,103,WIN,47,102,.461,13,44,.295,12,20,.600,17,33,50,33,15,7,12,14,40,84,.476,16,39,.410,7,10,.700,4,35,39,26,7,2,23,25
0,2019,2019-04-02,AWAY,ATL,111,SAS,117,LOSS,43,94,.457,12,34,.353,13,20,.650,11,32,43,26,13,2,11,18,42,80,.525,14,30,.467,19,22,.864,4,41,45,23,6,6,17,17
0,2019,2019-04-02,HOME,SAS,117,ATL,111,WIN,42,80,.525,14,30,.467,19,22,.864,4,41,45,23,6,6,17,17,43,94,.457,12,34,.353,13,20,.650,11,32,43,26,13,2,11,18
0,2019,2019-04-02,AWAY,HOU,130,SAC,105,WIN,46,94,.489,26,61,.426,12,17,.706,8,35,43,30,8,3,7,20,42,95,.442,7,23,.304,14,20,.700,16,35,51,19,3,4,11,15
0,2019,2019-04-02,HOME,SAC,105,HOU,130,LOSS,42,95,.442,7,23,.304,14,20,.700,16,35,51,19,3,4,11,15,46,94,.489,26,61,.426,12,17,.706,8,35,43,30,8,3,7,20
0,2019,2019-04-02,AWAY,DEN,102,GSW,116,LOSS,36,96,.375,7,30,.233,23,29,.793,12,28,40,23,19,4,16,15,50,92,.543,13,34,.382,3,8,.375,13,42,55,36,11,11,24,21
0,2019,2019-04-02,HOME,GSW,116,DEN,102,WIN,50,92,.543,13,34,.382,3,8,.375,13,42,55,36,11,11,24,21,36,96,.375,7,30,.233,23,29,.793,12,28,40,23,19,4,16,15
0,2019,2019-04-03,AWAY,IND,108,DET,89,WIN,43,92,.467,6,21,.286,16,22,.727,10,34,44,31,9,4,11,18,31,80,.388,11,41,.268,16,24,.667,11,35,46,21,6,5,20,25
0,2019,2019-04-03,HOME,DET,89,IND,108,LOSS,31,80,.388,11,41,.268,16,24,.667,11,35,46,21,6,5,20,25,43,92,.467,6,21,.286,16,22,.727,10,34,44,31,9,4,11,18
0,2019,2019-04-03,AWAY,NYK,100,ORL,114,LOSS,38,85,.447,6,27,.222,18,21,.857,8,31,39,21,10,5,12,18,45,99,.455,11,32,.344,13,20,.650,19,36,55,29,5,7,14,16
0,2019,2019-04-03,HOME,ORL,114,NYK,100,WIN,45,99,.455,11,32,.344,13,20,.650,19,36,55,29,5,7,14,16,38,85,.447,6,27,.222,18,21,.857,8,31,39,21,10,5,12,18
0,2019,2019-04-03,AWAY,CHI,115,WAS,114,WIN,48,90,.533,5,19,.263,14,17,.824,9,40,49,22,7,5,20,23,45,97,.464,5,27,.185,19,26,.731,9,30,39,24,8,9,12,18
0,2019,2019-04-03,HOME,WAS,114,CHI,115,LOSS,45,97,.464,5,27,.185,19,26,.731,9,30,39,24,8,9,12,18,48,90,.533,5,19,.263,14,17,.824,9,40,49,22,7,5,20,23
0,2019,2019-04-03,AWAY,PHI,122,ATL,130,LOSS,45,98,.459,10,31,.323,22,38,.579,26,31,57,27,8,4,13,24,48,92,.522,12,36,.333,22,28,.786,11,33,44,29,7,7,11,26
0,2019,2019-04-03,HOME,ATL,130,PHI,122,WIN,48,92,.522,12,36,.333,22,28,.786,11,33,44,29,7,7,11,26,45,98,.459,10,31,.323,22,38,.579,26,31,57,27,8,4,13,24
0,2019,2019-04-03,AWAY,TOR,115,BRK,105,WIN,44,105,.419,15,38,.395,12,14,.857,17,35,52,29,9,1,7,16,41,86,.477,10,32,.313,13,21,.619,9,44,53,23,3,2,16,19
0,2019,2019-04-03,HOME,BRK,105,TOR,115,LOSS,41,86,.477,10,32,.313,13,21,.619,9,44,53,23,3,2,16,19,44,105,.419,15,38,.395,12,14,.857,17,35,52,29,9,1,7,16
0,2019,2019-04-03,AWAY,BOS,112,MIA,102,WIN,38,80,.475,9,24,.375,27,31,.871,6,36,42,25,8,7,12,21,39,95,.411,12,36,.333,12,20,.600,16,31,47,25,6,5,15,23
0,2019,2019-04-03,HOME,MIA,102,BOS,112,LOSS,39,95,.411,12,36,.333,12,20,.600,16,31,47,25,6,5,15,23,38,80,.475,9,24,.375,27,31,.871,6,36,42,25,8,7,12,21
0,2019,2019-04-03,AWAY,CHO,115,NOP,109,WIN,38,90,.422,12,34,.353,27,32,.844,11,37,48,19,13,5,11,15,40,85,.471,15,41,.366,14,17,.824,7,41,48,25,7,4,19,27
0,2019,2019-04-03,HOME,NOP,109,CHO,115,LOSS,40,85,.471,15,41,.366,14,17,.824,7,41,48,25,7,4,19,27,38,90,.422,12,34,.353,27,32,.844,11,37,48,19,13,5,11,15
0,2019,2019-04-03,AWAY,MIN,110,DAL,108,WIN,42,86,.488,10,27,.370,16,20,.800,5,33,38,26,6,3,10,25,43,94,.457,7,39,.179,15,19,.789,12,37,49,26,2,5,13,20
0,2019,2019-04-03,HOME,DAL,108,MIN,110,LOSS,43,94,.457,7,39,.179,15,19,.789,12,37,49,26,2,5,13,20,42,86,.488,10,27,.370,16,20,.800,5,33,38,26,6,3,10,25
0,2019,2019-04-03,AWAY,SAS,85,DEN,113,LOSS,31,81,.383,5,27,.185,18,25,.720,11,27,38,15,9,7,11,14,47,87,.540,12,33,.364,7,12,.583,8,39,47,41,6,3,15,20
0,2019,2019-04-03,HOME,DEN,113,SAS,85,WIN,47,87,.540,12,33,.364,7,12,.583,8,39,47,41,6,3,15,20,31,81,.383,5,27,.185,18,25,.720,11,27,38,15,9,7,11,14
0,2019,2019-04-03,AWAY,UTA,118,PHO,97,WIN,44,77,.571,16,32,.500,14,18,.778,7,38,45,30,2,9,20,16,42,91,.462,5,21,.238,8,13,.615,9,22,31,21,7,3,10,23
0,2019,2019-04-03,HOME,PHO,97,UTA,118,LOSS,42,91,.462,5,21,.238,8,13,.615,9,22,31,21,7,3,10,23,44,77,.571,16,32,.500,14,18,.778,7,38,45,30,2,9,20,16
0,2019,2019-04-03,AWAY,MEM,89,POR,116,LOSS,31,80,.388,11,33,.333,16,19,.842,4,28,32,20,10,9,13,16,48,94,.511,10,31,.323,10,16,.625,14,40,54,28,9,3,14,14
0,2019,2019-04-03,HOME,POR,116,MEM,89,WIN,48,94,.511,10,31,.323,10,16,.625,14,40,54,28,9,3,14,14,31,80,.388,11,33,.333,16,19,.842,4,28,32,20,10,9,13,16
0,2019,2019-04-03,AWAY,HOU,135,LAC,103,WIN,47,88,.534,18,38,.474,23,29,.793,12,36,48,22,6,7,16,29,38,82,.463,8,26,.308,19,31,.613,9,29,38,27,11,2,19,22
0,2019,2019-04-03,HOME,LAC,103,HOU,135,LOSS,38,82,.463,8,26,.308,19,31,.613,9,29,38,27,11,2,19,22,47,88,.534,18,38,.474,23,29,.793,12,36,48,22,6,7,16,29
0,2019,2019-04-04,AWAY,MIL,128,PHI,122,WIN,42,93,.452,12,34,.353,32,43,.744,8,42,50,26,5,6,11,18,45,95,.474,18,36,.500,14,18,.778,4,39,43,36,4,8,13,26
0,2019,2019-04-04,HOME,PHI,122,MIL,128,LOSS,45,95,.474,18,36,.500,14,18,.778,4,39,43,36,4,8,13,26,42,93,.452,12,34,.353,32,43,.744,8,42,50,26,5,6,11,18
0,2019,2019-04-04,AWAY,CLE,104,SAC,117,LOSS,44,81,.543,11,25,.440,5,9,.556,10,40,50,20,3,1,22,13,48,97,.495,14,38,.368,7,10,.700,8,28,36,28,12,3,7,14
0,2019,2019-04-04,HOME,SAC,117,CLE,104,WIN,48,97,.495,14,38,.368,7,10,.700,8,28,36,28,12,3,7,14,44,81,.543,11,25,.440,5,9,.556,10,40,50,20,3,1,22,13
0,2019,2019-04-04,AWAY,GSW,108,LAL,90,WIN,43,98,.439,18,46,.391,4,5,.800,9,42,51,30,11,5,15,18,37,104,.356,8,37,.216,8,14,.571,18,44,62,25,10,7,18,10
0,2019,2019-04-04,HOME,LAL,90,GSW,108,LOSS,37,104,.356,8,37,.216,8,14,.571,18,44,62,25,10,7,18,10,43,98,.439,18,46,.391,4,5,.800,9,42,51,30,11,5,15,18
0,2019,2019-04-05,AWAY,TOR,111,CHO,113,LOSS,43,80,.538,9,26,.346,16,20,.800,5,38,43,27,2,5,14,17,44,94,.468,13,39,.333,12,14,.857,8,32,40,28,6,2,7,17
0,2019,2019-04-05,HOME,CHO,113,TOR,111,WIN,44,94,.468,13,39,.333,12,14,.857,8,32,40,28,6,2,7,17,43,80,.538,9,26,.346,16,20,.800,5,38,43,27,2,5,14,17
0,2019,2019-04-05,AWAY,ATL,113,ORL,149,LOSS,41,94,.436,10,39,.256,21,31,.677,10,28,38,21,16,4,14,21,56,92,.609,18,37,.486,19,25,.760,9,45,54,35,11,4,19,24
0,2019,2019-04-05,HOME,ORL,149,ATL,113,WIN,56,92,.609,18,37,.486,19,25,.760,9,45,54,35,11,4,19,24,41,94,.436,10,39,.256,21,31,.677,10,28,38,21,16,4,14,21
0,2019,2019-04-05,AWAY,SAS,129,WAS,112,WIN,51,91,.560,10,25,.400,17,20,.850,12,30,42,34,3,4,9,18,42,88,.477,9,32,.281,19,22,.864,9,25,34,22,2,4,10,16
