,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2024,2024-03-01,AWAY,CLE,110,DET,100,WIN,33,83,.398,18,41,.439,26,30,.867,12,41,53,25,7,6,16,20,33,89,.371,10,36,.278,24,28,.857,9,33,42,24,10,7,9,23
0,2024,2024-03-01,HOME,DET,100,CLE,110,LOSS,33,89,.371,10,36,.278,24,28,.857,9,33,42,24,10,7,9,23,33,83,.398,18,41,.439,26,30,.867,12,41,53,25,7,6,16,20
0,2024,2024-03-01,AWAY,CHO,114,PHI,121,LOSS,43,84,.512,14,33,.424,14,17,.824,7,25,32,24,5,6,5,13,46,96,.479,19,44,.432,10,11,.909,15,33,48,38,5,7,7,17
0,2024,2024-03-01,HOME,PHI,121,CHO,114,WIN,46,96,.479,19,44,.432,10,11,.909,15,33,48,38,5,7,7,17,43,84,.512,14,33,.424,14,17,.824,7,25,32,24,5,6,5,13
0,2024,2024-03-01,AWAY,DAL,110,BOS,138,LOSS,44,94,.468,9,34,.265,13,18,.722,10,32,42,20,4,4,8,12,52,94,.553,21,43,.488,13,13,1.000,9,38,47,33,4,8,9,15
0,2024,2024-03-01,HOME,BOS,138,DAL,110,WIN,52,94,.553,21,43,.488,13,13,1.000,9,38,47,33,4,8,9,15,44,94,.468,9,34,.265,13,18,.722,10,32,42,20,4,4,8,12
0,2024,2024-03-01,AWAY,GSW,120,TOR,105,WIN,44,98,.449,18,44,.409,14,18,.778,15,41,56,26,10,5,14,14,41,95,.432,12,45,.267,11,17,.647,11,36,47,31,9,2,14,14
0,2024,2024-03-01,HOME,TOR,105,GSW,120,LOSS,41,95,.432,12,45,.267,11,17,.647,11,36,47,31,9,2,14,14,44,98,.449,18,44,.409,14,18,.778,15,41,56,26,10,5,14,14
0,2024,2024-03-01,AWAY,POR,122,MEM,92,WIN,48,92,.522,13,31,.419,13,16,.813,16,30,46,31,13,8,14,20,35,79,.443,9,24,.375,13,22,.591,8,22,30,15,6,8,23,17
0,2024,2024-03-01,HOME,MEM,92,POR,122,LOSS,35,79,.443,9,24,.375,13,22,.591,8,22,30,15,6,8,23,17,48,92,.522,13,31,.419,13,16,.813,16,30,46,31,13,8,14,20
0,2024,2024-03-01,AWAY,SAC,124,MIN,120,WIN,50,100,.500,11,29,.379,13,24,.542,14,31,45,29,8,6,8,29,42,85,.494,12,31,.387,24,32,.750,8,36,44,29,4,5,13,22
0,2024,2024-03-01,HOME,MIN,120,SAC,124,LOSS,42,85,.494,12,31,.387,24,32,.750,8,36,44,29,4,5,13,22,50,100,.500,11,29,.379,13,24,.542,14,31,45,29,8,6,8,29
0,2024,2024-03-01,AWAY,IND,102,NOP,129,LOSS,40,95,.421,10,32,.313,12,18,.667,17,27,44,25,9,8,16,21,48,86,.558,15,32,.469,18,26,.692,11,36,47,25,9,4,17,17
0,2024,2024-03-01,HOME,NOP,129,IND,102,WIN,48,86,.558,15,32,.469,18,26,.692,11,36,47,25,9,4,17,17,40,95,.421,10,32,.313,12,18,.667,17,27,44,25,9,8,16,21
0,2024,2024-03-01,AWAY,MIL,113,CHI,97,WIN,37,86,.430,15,46,.326,24,32,.750,11,38,49,22,7,4,7,18,36,86,.419,11,27,.407,14,16,.875,7,37,44,25,4,2,12,21
0,2024,2024-03-01,HOME,CHI,97,MIL,113,LOSS,36,86,.419,11,27,.407,14,16,.875,7,37,44,25,4,2,12,21,37,86,.430,15,46,.326,24,32,.750,11,38,49,22,7,4,7,18
0,2024,2024-03-01,AWAY,WAS,115,LAC,140,LOSS,46,98,.469,12,34,.353,11,15,.733,9,30,39,29,5,3,10,17,54,94,.574,13,32,.406,19,25,.760,9,40,49,32,5,7,9,13
0,2024,2024-03-01,HOME,LAC,140,WAS,115,WIN,54,94,.574,13,32,.406,19,25,.760,9,40,49,32,5,7,9,13,46,98,.469,12,34,.353,11,15,.733,9,30,39,29,5,3,10,17
0,2024,2024-03-02,AWAY,ATL,102,BRK,114,LOSS,37,87,.425,11,34,.324,17,23,.739,12,30,42,23,4,4,12,19,41,88,.466,15,32,.469,17,22,.773,12,33,45,28,6,8,11,19
0,2024,2024-03-02,HOME,BRK,114,ATL,102,WIN,41,88,.466,15,32,.469,17,22,.773,12,33,45,28,6,8,11,19,37,87,.425,11,34,.324,17,23,.739,12,30,42,23,4,4,12,19
0,2024,2024-03-02,AWAY,UTA,120,MIA,126,LOSS,42,87,.483,14,35,.400,22,26,.846,12,30,42,24,3,5,11,19,46,88,.523,13,34,.382,21,25,.840,8,26,34,33,6,6,6,20
0,2024,2024-03-02,HOME,MIA,126,UTA,120,WIN,46,88,.523,13,34,.382,21,25,.840,8,26,34,33,6,6,6,20,42,87,.483,14,35,.400,22,26,.846,12,30,42,24,3,5,11,19
0,2024,2024-03-02,AWAY,POR,107,MEM,100,WIN,39,92,.424,11,35,.314,18,24,.750,13,37,50,23,8,5,23,25,30,83,.361,15,40,.375,25,33,.758,9,36,45,21,15,9,24,17
0,2024,2024-03-02,HOME,MEM,100,POR,107,LOSS,30,83,.361,15,40,.375,25,33,.758,9,36,45,21,15,9,24,17,39,92,.424,11,35,.314,18,24,.750,13,37,50,23,8,5,23,25
0,2024,2024-03-02,AWAY,DEN,124,LAL,114,WIN,54,92,.587,11,26,.423,5,7,.714,11,36,47,34,5,7,10,8,47,89,.528,12,29,.414,8,11,.727,6,25,31,33,5,4,7,9
