,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2024,2023-10-24,AWAY,LAL,107,DEN,119,LOSS,41,90,.456,10,29,.345,15,20,.750,13,31,44,23,5,4,12,18,48,91,.527,14,34,.412,9,12,.750,9,33,42,29,9,6,12,15
0,2024,2023-10-24,HOME,DEN,119,LAL,107,WIN,48,91,.527,14,34,.412,9,12,.750,9,33,42,29,9,6,12,15,41,90,.456,10,29,.345,15,20,.750,13,31,44,23,5,4,12,18
0,2024,2023-10-24,AWAY,PHO,108,GSW,104,WIN,42,95,.442,11,33,.333,13,17,.765,17,43,60,23,5,7,19,22,36,101,.356,10,43,.233,22,28,.786,18,31,49,19,11,6,11,23
0,2024,2023-10-24,HOME,GSW,104,PHO,108,LOSS,36,101,.356,10,43,.233,22,28,.786,18,31,49,19,11,6,11,23,42,95,.442,11,33,.333,13,17,.765,17,43,60,23,5,7,19,22
0,2024,2023-10-25,AWAY,HOU,86,ORL,116,LOSS,32,79,.405,12,34,.353,10,16,.625,7,24,31,19,6,3,19,24,42,87,.483,9,34,.265,23,26,.885,17,40,57,19,8,6,16,20
0,2024,2023-10-25,HOME,ORL,116,HOU,86,WIN,42,87,.483,9,34,.265,23,26,.885,17,40,57,19,8,6,16,20,32,79,.405,12,34,.353,10,16,.625,7,24,31,19,6,3,19,24
0,2024,2023-10-25,AWAY,BOS,108,NYK,104,WIN,37,77,.481,12,39,.308,22,26,.846,7,39,46,18,6,11,13,22,36,97,.371,18,41,.439,14,26,.538,17,30,47,24,9,0,11,22
0,2024,2023-10-25,HOME,NYK,104,BOS,108,LOSS,36,97,.371,18,41,.439,14,26,.538,17,30,47,24,9,0,11,22,37,77,.481,12,39,.308,22,26,.846,7,39,46,18,6,11,13,22
0,2024,2023-10-25,AWAY,WAS,120,IND,143,LOSS,44,96,.458,9,24,.375,23,29,.793,11,34,45,28,6,9,14,11,56,107,.523,20,43,.465,11,12,.917,10,41,51,38,10,8,12,23
0,2024,2023-10-25,HOME,IND,143,WAS,120,WIN,56,107,.523,20,43,.465,11,12,.917,10,41,51,38,10,8,12,23,44,96,.458,9,24,.375,23,29,.793,11,34,45,28,6,9,14,11
0,2024,2023-10-25,AWAY,ATL,110,CHO,116,LOSS,39,93,.419,5,29,.172,27,33,.818,12,30,42,24,12,1,12,19,43,86,.500,11,37,.297,19,26,.731,12,39,51,34,5,3,19,21
0,2024,2023-10-25,HOME,CHO,116,ATL,110,WIN,43,86,.500,11,37,.297,19,26,.731,12,39,51,34,5,3,19,21,39,93,.419,5,29,.172,27,33,.818,12,30,42,24,12,1,12,19
0,2024,2023-10-25,AWAY,DET,102,MIA,103,LOSS,41,92,.446,11,32,.344,9,15,.600,17,39,56,28,3,13,17,23,37,92,.402,8,22,.364,21,26,.808,16,32,48,22,11,3,7,18
0,2024,2023-10-25,HOME,MIA,103,DET,102,WIN,37,92,.402,8,22,.364,21,26,.808,16,32,48,22,11,3,7,18,41,92,.446,11,32,.344,9,15,.600,17,39,56,28,3,13,17,23
