,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2025,2025-03-01,AWAY,WAS,113,CHO,100,WIN,40,88,.455,17,50,.340,16,17,.941,12,36,48,33,13,7,15,10,41,93,.441,14,42,.333,4,6,.667,11,33,44,28,9,5,17,14
0,2025,2025-03-01,HOME,CHO,100,WAS,113,LOSS,41,93,.441,14,42,.333,4,6,.667,11,33,44,28,9,5,17,14,40,88,.455,17,50,.340,16,17,.941,12,36,48,33,13,7,15,10
0,2025,2025-03-01,AWAY,BRK,94,DET,115,LOSS,29,95,.305,6,39,.154,30,35,.857,14,24,38,19,12,8,14,24,39,72,.542,12,28,.429,25,29,.862,6,41,47,31,5,15,27,29
0,2025,2025-03-01,HOME,DET,115,BRK,94,WIN,39,72,.542,12,28,.429,25,29,.862,6,41,47,31,5,15,27,29,29,95,.305,6,39,.154,30,35,.857,14,24,38,19,12,8,14,24
0,2025,2025-03-01,AWAY,SAC,113,HOU,103,WIN,44,87,.506,9,28,.321,16,21,.762,13,33,46,21,13,5,14,17,37,86,.430,13,35,.371,16,23,.696,13,30,43,18,7,2,16,16
0,2025,2025-03-01,HOME,HOU,103,SAC,113,LOSS,37,86,.430,13,35,.371,16,23,.696,13,30,43,18,7,2,16,16,44,87,.506,9,28,.321,16,21,.762,13,33,46,21,13,5,14,17
0,2025,2025-03-01,AWAY,SAS,130,MEM,128,WIN,50,96,.521,14,36,.389,16,22,.727,13,29,42,33,8,4,13,18,50,95,.526,11,38,.289,17,20,.850,12,29,41,31,7,8,13,16
0,2025,2025-03-01,HOME,MEM,128,SAS,130,LOSS,50,95,.526,11,38,.289,17,20,.850,12,29,41,31,7,8,13,16,50,96,.521,14,36,.389,16,22,.727,13,29,42,33,8,4,13,18
0,2025,2025-03-01,AWAY,MIL,132,DAL,117,WIN,44,87,.506,13,39,.333,31,35,.886,14,38,52,33,6,6,13,19,43,91,.473,11,40,.275,20,25,.800,8,25,33,25,7,1,11,23
0,2025,2025-03-01,HOME,DAL,117,MIL,132,LOSS,43,91,.473,11,40,.275,20,25,.800,8,25,33,25,7,1,11,23,44,87,.506,13,39,.333,31,35,.886,14,38,52,33,6,6,13,19
0,2025,2025-03-01,AWAY,GSW,119,PHI,126,LOSS,46,100,.460,12,42,.286,15,19,.789,18,31,49,33,7,4,15,19,45,85,.529,19,33,.576,17,28,.607,10,30,40,27,8,3,14,19
0,2025,2025-03-01,HOME,PHI,126,GSW,119,WIN,45,85,.529,19,33,.576,17,28,.607,10,30,40,27,8,3,14,19,46,100,.460,12,42,.286,15,19,.789,18,31,49,33,7,4,15,19
0,2025,2025-03-02,AWAY,DEN,103,BOS,110,LOSS,41,86,.477,12,35,.343,9,13,.692,8,30,38,27,11,2,12,18,37,78,.474,14,34,.412,22,27,.815,10,35,45,26,7,4,14,18
0,2025,2025-03-02,HOME,BOS,110,DEN,103,WIN,37,78,.474,14,34,.412,22,27,.815,10,35,45,26,7,4,14,18,41,86,.477,12,35,.343,9,13,.692,8,30,38,27,11,2,12,18
0,2025,2025-03-02,AWAY,POR,129,CLE,133,LOSS,42,96,.438,14,40,.350,31,35,.886,13,33,46,25,8,1,20,26,42,97,.433,19,46,.413,30,35,.857,13,34,47,27,12,5,15,27
